,lower,upper,value,start
68,-332076.85633065674,318776.85633065674,-6649.999999999999,11
69,-338348.60333532456,324748.60333532456,-6799.999999999999,11
70,-344624.57953399123,330724.57953399123,-6949.999999999999,11
71,-350904.77056301193,336704.77056301193,-7099.999999999999,11
72,-357189.16291258094,342689.16291258094,-7249.999999999999,11
73,-363477.74385483115,348677.74385483115,-7399.999999999999,11
74,-369770.5013790949,354670.5013790949,-7549.999999999999,11
75,-376067.42413351045,360667.42413351045,-7699.999999999999,11
76,-382368.5013722576,366668.5013722576,-7849.999999999999,11
77,-388673.72290780273,372673.72290780273,-7999.999999999999,11
78,-394983.079067604,378683.079067604,-8149.999999999999,11
79,-401296.56065480085,384696.56065480085,-8299.999999999998,11
80,-407614.15891246544,390714.15891246544,-8449.999999999998,11
81,-413935.8654910448,396735.8654910448,-8599.999999999998,11
82,-420261.6724186678,402761.6724186678,-8749.999999999998,11
83,-426591.57207402535,408791.57207402535,-8899.999999999998,11
84,-432925.55716156936,414825.55716156936,-9049.999999999998,11
85,-439263.6206888005,420863.6206888005,-9199.999999999998,11
86,-445605.75594544376,426905.75594544376,-9349.999999999998,11
87,-451951.95648433105,432951.95648433105,-9499.999999999998,11
88,-458302.21610382904,439002.21610382904,-9649.999999999998,11
89,-464656.52883166936,445056.52883166936,-9799.999999999998,11
90,-471014.888910052,451114.888910052,-9949.999999999998,11
91,-477377.290781906,457177.290781906,-10099.999999999998,11
92,-483743.72907820484,463243.72907820484,-10249.999999999998,11
93,-490114.1986062422,469314.1986062422,-10399.999999999998,11
94,-496488.69433878514,475388.69433878514,-10549.999999999998,11
95,-502867.2114040286,481467.2114040286,-10699.999999999998,11
96,-509249.745076283,487549.745076283,-10849.999999999998,11
97,-515636.29076733335,493636.29076733335,-10999.999999999998,11
98,-522026.84401841415,499726.84401841415,-11149.999999999998,11
99,-528421.4004927492,505821.40049274924,-11299.999999999998,11
100,-534819.9559686107,511919.95596861077,-11449.999999999998,11
101,-541222.5063328558,518022.5063328558,-11599.999999999998,11
102,-547629.0475749022,524129.0475749022,-11749.999999999998,11
103,-554039.57578111,530239.57578111,-11899.999999999998,11
104,-560454.0871295362,536354.0871295362,-12049.999999999998,11
105,-566872.5778850343,542472.5778850343,-12199.999999999998,11
106,-573295.0443946727,548595.0443946727,-12349.999999999998,11
107,-579721.4830834486,554721.4830834486,-12499.999999999998,11
108,-586151.8904502735,560851.8904502735,-12649.999999999998,11
109,-592586.263064212,566986.263064212,-12799.999999999998,11
110,-599024.5975609564,573124.5975609564,-12949.999999999998,11
111,-605466.8906395158,579266.8906395158,-13099.999999999998,11
112,-611913.139059111,585413.139059111,-13249.999999999998,11
113,-618363.3396362535,591563.3396362535,-13399.999999999998,11
114,-624817.489242002,597717.489242002,-13549.999999999998,11
115,-631275.5847993795,603875.5847993795,-13699.999999999998,11
116,-637737.6232809427,610037.6232809427,-13849.999999999998,11
117,-644203.601706493,616203.601706493,-13999.999999999998,11
118,-650673.517140918,622373.517140918,-14149.999999999998,11
119,-657147.3666921562,628547.3666921562,-14299.999999999998,11
120,-663625.1475092779,634725.1475092779,-14449.999999999998,11
121,-670106.8567806708,640906.8567806708,-14599.999999999998,11
122,-676592.4917323284,647092.4917323284,-14749.999999999998,11
123,-683082.0496262307,653282.0496262307,-14899.999999999998,11
124,-689575.527758814,659475.527758814,-15049.999999999998,11
125,-696072.9234595218,665672.9234595218,-15199.999999999998,11
126,-702574.2340894345,671874.2340894345,-15349.999999999998,11
127,-709079.4570399699,678079.4570399699,-15499.999999999998,11
128,-715588.5897316532,684288.5897316532,-15649.999999999998,11
129,-722101.6296129506,690501.6296129506,-15799.999999999998,11
130,-728618.5741591619,696718.5741591619,-15949.999999999998,11
131,-735139.4208713705,702939.4208713705,-16099.999999999998,11
132,-741664.1672754469,709164.1672754469,-16249.999999999998,11
133,-748192.8109211012,715392.8109211012,-16399.999999999996,11
134,-754725.3493809829,721625.3493809829,-16549.999999999996,11
135,-761261.7802498263,727861.7802498263,-16699.999999999996,11
136,-767802.1011436351,734102.1011436351,-16849.999999999996,11
137,-774346.3096989096,740346.3096989096,-16999.999999999996,11
138,-780894.403571909,746594.403571909,-17149.999999999996,11
139,-787446.3804379489,752846.3804379489,-17299.999999999996,11
140,-794002.2379907335,759102.2379907335,-17449.999999999996,11
141,-800561.9739417175,765361.9739417175,-17599.999999999996,11
142,-807125.5860194986,771625.5860194986,-17749.999999999996,11
143,-813693.0719692378,777893.0719692378,-17899.999999999996,11
144,-820264.4295521055,784164.4295521055,-18049.999999999996,11
145,-826839.6565447549,790439.6565447549,-18199.999999999996,11
146,-833418.7507388165,796718.7507388165,-18349.999999999996,11
147,-840001.7099404165,803001.7099404165,-18499.999999999996,11
148,-846588.5319697172,809288.5319697172,-18649.999999999996,11
149,-853179.2146604758,815579.2146604758,-18799.999999999996,11
150,-859773.7558596245,821873.7558596245,-18949.999999999996,11
151,-866372.1534268669,828172.1534268669,-19099.999999999996,11
152,-872974.4052342934,834474.4052342934,-19249.999999999996,11
153,-879580.5091660125,840780.5091660125,-19399.999999999996,11
154,-886190.4631177962,847090.4631177962,-19549.999999999996,11
155,-892804.2649967427,853404.2649967427,-19699.999999999996,11
156,-899421.912720952,859721.912720952,-19849.999999999996,11
157,-906043.4042192145,866043.4042192145,-19999.999999999996,11
158,-912668.7374307131,872368.7374307131,-20149.999999999996,11
159,-919297.9103047376,878697.9103047376,-20299.999999999996,11
160,-925930.9208004097,885030.9208004097,-20449.999999999996,11
161,-932567.76688642,891367.76688642,-20599.999999999996,11
162,-939208.4465407751,897708.4465407751,-20749.999999999996,11
163,-945852.9577505544,904052.9577505544,-20899.999999999996,11
164,-952501.2985116777,910401.2985116777,-21049.999999999996,11
165,-959153.4668286799,916753.4668286799,-21199.999999999996,11
166,-965809.4607144962,923109.4607144962,-21349.999999999996,11
167,-972469.2781902549,929469.2781902549,-21499.999999999996,11
168,-979132.9172850774,935832.9172850774,-21649.999999999996,11
169,-985800.3760358874,942200.3760358874,-21799.999999999996,11
170,-992471.6524872256,948571.6524872256,-21949.999999999996,11
171,-999146.7446910725,954946.7446910725,-22099.999999999996,11
172,-1005825.6507066773,961325.6507066773,-22249.999999999996,11
173,-1012508.3686003932,967708.3686003932,-22399.999999999996,11
174,-1019194.8964455181,974094.8964455181,-22549.999999999996,11
175,-1025885.2323221427,980485.2323221427,-22699.999999999996,11
176,-1032579.3743170022,986879.3743170022,-22849.999999999996,11
177,-1039277.3205233349,993277.3205233349,-22999.999999999996,11
178,-1045979.0690407439,999679.0690407439,-23149.999999999996,11
179,-1052684.6179750664,1006084.6179750665,-23299.999999999996,11
0,0.0,0.0,2200.0,12
1,0.0,0.0,2200.0,12
2,0.0,0.0,2100.0,12
3,0.0,0.0,2200.0,12
4,0.0,0.0,2000.0,12
5,0.0,0.0,2200.0,12
6,0.0,0.0,2200.0,12
7,0.0,0.0,2200.0,12
8,0.0,0.0,2200.0,12
9,0.0,0.0,2200.0,12
10,0.0,0.0,2050.0,12
11,0.0,0.0,2000.0,12
12,-28.119807543086154,3928.119807543086,1950.0,12
13,-2523.210357305141,6323.210357305141,1900.0,12
14,-5551.446589817435,9251.446589817435,1850.0,12
15,-9034.60840039126,12634.60840039126,1800.0,12
16,-12920.129123994997,16420.129123994997,1750.0,12
17,-17170.060295146934,20570.060295146934,1700.0,12
18,-21755.429203909105,25055.429203909105,1650.0,12
19,-26653.20205730381,29853.20205730381,1600.0,12
20,-31786.939923794438,34886.93992379444,1550.0,12
21,-37065.28912765122,40065.28912765122,1500.0,12
22,-42438.22519589275,45338.22519589275,1450.0,12
23,-47876.55545820413,50676.55545820413,1400.0,12
24,-53362.26868577239,56062.26868577239,1350.0,12
25,-58883.71532155558,61483.71532155558,1300.0,12
26,-64433.05452409889,66933.05452409889,1250.0,12
27,-70004.82798362666,72404.82798362666,1200.0,12
28,-75595.12504320382,77895.12504320382,1150.0,12
29,-81201.07362044392,83401.07362044392,1100.0,12
30,-86820.51854874125,88920.51854874125,1050.0,12
31,-92451.8119088252,94451.8119088252,1000.0,12
32,-98093.67256132832,99993.67256132832,950.0,12
33,-103745.08972956549,105545.08972956549,900.0,12
34,-109405.25537391228,111105.25537391228,850.0,12
35,-115073.51583478268,116673.51583478268,800.0,12
36,-120749.33664779601,122249.33664779601,750.0,12
