Time,219027,219033,222537,222538,222539,222540,225225A,225256A,226230A,226236A,228224A,228263A,228264A,228265A,228266A,228267A,228268A,228269A,229102A,229111A,229130A,229405A,229406A,229407A,229408A,229409A,229410A,229411A,229412A,229412B,229413A,229607A,230216A,231221A,231222A,231223A,232217A,232219A,232220A,232222A,233232A,233272A,236228A,401027,401224A,401565,401569,401570,401571,407313A,407326A,407327A,407333A,407334A,407335A,408216A,408217A,410102,41010904,41010922,41010928,41010941,41010966,41010971,41010981,410131,410190,410542,410543,410545,410572A,410573,410704,410717,410742,410748,412010,415275A,421189,570016A,A4260553,A4261093,BARKERSCREEK,BUANGOR_STORAGE,ELMHURST,GREEN,LAKE_BELLFIELD,LAKE_FYANS,LAKE_LONSDALE,LAURISTON,MALMSBURY,MCCAY,MOORA,MT_COLE,RE604,RE604A,RE604B,RE670,RE690,RE704,RE750,RE851,RE852,RE931,RE961,RES_BEEWKFS,RES_BENWLOR,RES_BENWMSR,RES_MYRWNGR,ROCKLANDS,SANDHURST,SB855,SB855B,SB898,SB903,SPRINGGULLY,TAYLORS,TOOLONDO,UPPERCOLIBAN,WARTOOK,sp-o10109,sp-o10138,sp-o10298,sp-o10334,sp-o10350,sp-o10438,sp-o10454,sp-o10606,sp-o10814,sp-o10926,sp-o10930,sp-o11430,sp-o11454,sp-o11534,sp-o11590
2013-04-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344622.890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-01T00:00:00.000+10:00,9015.655,60.355,943.655,2147841.895,1421.546,532394.218,22761.590,783080.296,190997.538,3728.413,28091.115,216376.229,8461.670,250.747,283.848,44.312,366.892,58.914,93804.271,2656.806,12229.308,35383.751,26233.314,19951.303,72.808,167.871,143.627,58.762,103.369,105.731,56.557,65296.928,21612.300,2574.223,17145.284,27015.973,,52.010,275.77,51048.22,10206.619,1752.619,178.595,1383873.562,,17382.730,9281.009,13750.601,1284.706,307.868,48.736,,904.519,688.404,153.39,52.055,,1010997.587,3007.443,2337.582,7944.624,4765.735,,5785.997,,390013.443,,24852.096,65589.871,2146.090,893836.953,19157.835,6289.595,8037.596,45655.464,121041.746,830740.129,,38095.046,,,,1322.823,,,,61071.797,,,15481.452,3659.855,1320.210,,,2639.18,507.68,2197.73,6487.94,237.76,21776.25,16280.31,463.13,,183.13,289.42,500.941,342.494,958.467,379.548,81540.196,2336.113,,232.55,,,590.591,,,26925.973,15112.593,13074.181,96567.243,3576016.715,2291965.291,234906.431,25043.959,9838.461,2770.990,111718.947,1426.111,24693.529,36781.381,46193.078,140440.608,11752.039
2013-05-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351777.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-01T00:00:00.000+10:00,9069.918,252.908,867.377,2076810.755,1804.624,539143.987,56538.703,780018.817,198535.385,6227.467,30115.715,211311.320,8688.819,281.111,288.420,44.024,384.817,59.519,96333.706,2612.472,8422.407,35066.517,26620.143,19728.115,69.459,167.722,142.680,59.494,103.698,104.050,58.230,65778.426,21696.531,2774.795,17077.085,26925.656,,54.828,294.11,50566.85,9717.000,1765.604,177.531,1724756.550,,9363.554,9610.209,14409.614,1377.687,293.009,52.497,,897.462,691.394,165.82,50.841,,1074740.222,1579.404,378.974,7777.688,7255.520,,4127.614,,403949.452,,27495.099,56623.407,2079.150,896626.957,18846.249,8203.163,8350.148,43196.342,121078.113,773453.496,,37663.343,,,,1390.000,,,,61168.213,,,15093.167,4016.967,1256.467,,,2672.40,451.70,2029.57,6372.89,214.31,23315.59,15016.99,803.25,,220.67,425.54,570.791,308.197,998.231,360.205,81459.995,2343.667,,371.83,,,539.000,,,27662.542,15205.359,13317.644,97806.938,3623718.880,2321413.720,232580.963,24876.443,10426.518,4881.570,106864.640,1416.117,24954.230,36763.993,44225.432,158025.302,13630.535
2013-06-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358931.864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-01T00:00:00.000+10:00,9043.514,761.899,1030.813,1901053.194,1924.270,545103.644,128673.567,792226.276,197658.785,4568.270,32245.939,205586.996,8801.271,290.317,289.729,43.711,400.597,59.581,94837.240,2695.520,6761.299,34540.505,26914.301,20515.735,69.385,168.996,144.056,59.821,105.946,107.652,58.240,70068.480,21860.417,3275.283,17252.239,26831.709,4121.830,67.154,320.56,50065.52,9257.369,1756.577,174.919,2089996.850,,7672.509,9133.195,15220.322,1399.532,305.719,59.801,,892.284,695.258,157.97,51.121,,1232373.241,598.765,1035.626,10412.126,4076.852,,3665.303,,448907.036,,16579.376,64707.302,1941.293,895221.899,18514.723,11148.500,8643.545,41676.397,121083.566,837115.938,,37973.796,,,,1445.000,,,,63027.116,,,14853.871,4492.145,1157.000,,,2698.54,670.57,2057.55,5793.44,231.97,26225.21,13073.41,1246.53,,221.66,532.00,646.534,431.931,1041.477,374.277,81664.368,2028.323,,439.72,,,567.395,,,29729.623,16646.460,14216.367,98224.031,3677719.863,2394160.384,231940.469,25106.034,10445.166,4310.596,97527.349,1425.036,27269.579,36799.581,43954.597,188300.444,13788.726
2013-07-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366086.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-01T00:00:00.000+10:00,9012.391,221.075,664.158,1933056.387,1186.223,559624.057,163551.232,825406.728,198678.740,6207.730,34551.855,200859.527,9037.554,303.306,291.244,44.468,411.124,59.373,105957.787,3190.136,9553.507,35530.226,27311.290,20416.729,69.489,166.790,144.143,59.496,104.681,106.095,60.048,79038.898,22489.539,4702.837,18606.405,27179.353,4329.509,152.764,432.88,50453.16,9355.887,1595.951,176.628,2692308.623,,6559.008,8920.656,13855.698,1283.043,501.533,83.111,,932.001,712.910,157.15,63.788,,1387160.987,3061.062,4038.177,11314.409,6366.756,,6614.700,,499801.761,,30665.287,70789.039,1960.447,901567.380,18575.026,15519.268,8961.366,44184.374,120826.031,870388.775,,38208.032,,,,1615.161,,,,68021.205,,,16870.968,7575.645,1059.382,,,2720.30,1078.55,1783.53,5591.85,465.57,30326.73,16121.86,1817.01,,222.00,532.00,776.303,611.000,1136.000,346.346,97977.854,1744.903,,431.39,,,678.073,,,37009.716,20954.793,15924.325,107128.827,3767247.278,2705339.408,245816.033,25054.238,11222.394,4897.964,109821.843,1741.807,38450.908,36850.879,44778.833,322047.407,14083.431
2013-08-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373358.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-01T00:00:00.000+10:00,9102.817,463.749,1002.544,2170258.663,1171.856,576851.969,171430.437,862851.502,198485.261,5554.460,34992.330,199747.474,9141.033,323.111,287.539,44.752,411.561,58.013,118585.059,3189.069,13751.791,34579.600,27637.511,20387.119,68.583,167.417,144.828,58.961,105.619,107.115,57.643,91725.544,22906.575,6221.208,20369.446,27308.259,4552.295,107.380,424.95,51325.57,10045.533,1479.836,177.542,2969131.162,,5891.202,7028.280,13059.389,1294.588,548.237,99.127,,1073.398,719.400,158.97,71.174,,1451917.971,2953.294,4422.267,8913.827,5563.707,,8194.530,,589566.200,,35607.710,72634.290,2017.253,904700.060,30039.430,22110.053,10547.075,49499.264,120247.663,876472.712,,38300.515,,,,1689.833,,,,71965.750,,,19343.333,12636.333,1180.939,,,2722.80,1144.62,1609.30,5782.20,681.68,33873.58,19306.89,1856.40,,222.00,532.00,810.000,611.000,1136.000,302.340,117706.797,2007.117,,418.85,,,1002.267,,,37985.147,24351.000,14501.036,118944.084,3798513.194,3038061.771,265334.183,25028.291,19527.350,4173.900,113297.855,2374.015,40769.676,36814.354,46236.264,387037.023,13806.135
2013-09-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380512.610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-01T00:00:00.000+10:00,9004.104,493.748,857.577,2309575.111,1109.563,576433.886,176772.247,885927.228,198498.169,6145.164,35099.118,196628.326,8900.247,335.860,290.075,43.715,409.280,59.656,121978.806,3161.041,19163.910,35618.880,27939.742,20469.030,68.746,168.846,148.095,58.604,103.543,104.627,57.263,94446.688,23535.508,8480.013,22062.795,27777.467,4850.301,198.749,555.41,52553.39,10445.583,1564.285,180.438,2848745.757,,14274.103,8717.318,14070.017,1216.373,548.074,109.128,,1214.184,727.493,156.11,73.434,,1483950.028,3132.680,4550.162,7501.770,4149.452,,7172.362,,681104.538,,18024.355,66142.551,2129.109,910770.060,32764.335,28875.214,11314.000,57007.573,120486.924,845688.923,,37432.913,,,,1681.129,,,,72834.716,,,19559.194,12500.161,1237.806,,,2722.68,485.93,1990.81,7029.24,885.25,36852.29,20495.58,1856.40,,221.83,532.00,810.000,611.000,1136.000,254.460,118980.006,2366.548,,440.16,,,1378.500,,,37895.335,25503.223,16494.303,126923.690,3819010.955,3156213.800,281335.011,25009.703,21477.011,3853.509,113492.789,3000.980,40534.195,36799.052,48582.310,364690.324,13666.231
2013-10-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387667.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-01T00:00:00.000+10:00,9048.427,461.790,606.936,2279449.603,1244.212,574640.318,175372.350,898940.200,197868.327,6239.823,35017.780,191962.463,8909.802,338.756,285.069,44.313,408.906,59.287,131253.670,3131.113,21572.400,35396.781,28132.252,20159.337,68.691,170.807,145.959,59.891,104.161,106.833,59.583,94765.294,23486.032,9191.082,22060.297,22867.703,4594.875,126.287,597.67,52786.36,10886.361,1388.964,173.844,2546675.023,,14252.898,11187.211,14813.060,1127.142,546.635,109.135,,1240.323,716.149,122.24,71.049,,1452879.464,3084.859,4412.849,9170.770,8205.245,,6514.059,,674909.010,,16298.464,67498.455,2145.821,899750.010,19892.956,31801.199,9565.985,58280.234,120456.978,794654.329,,36206.393,,,,1652.000,,,,69626.767,,,19637.000,11437.333,1292.467,,,2713.18,848.58,2009.22,6703.26,950.37,37866.99,20845.02,1856.40,,221.75,532.00,810.000,611.000,1136.000,237.445,114795.862,2571.511,,442.75,,,1545.117,,,37691.200,24975.831,23359.287,122656.281,3801439.769,3104022.691,275762.218,24955.467,20622.786,3979.318,112002.642,2958.485,40105.674,36838.658,48673.725,318222.612,13522.085
2013-11-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394821.584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-01T00:00:00.000+10:00,9016.934,289.116,1076.567,2118262.789,1842.924,581314.717,171388.605,900519.550,198350.735,6530.890,35094.011,186466.410,8981.380,339.613,287.425,44.115,409.000,79.613,141951.048,2967.704,22126.848,35249.871,28120.100,19762.278,69.432,172.377,148.972,61.012,107.786,110.361,58.361,95053.667,23163.504,8729.737,21810.529,26495.033,4117.657,110.824,145.29,52551.59,11472.436,1169.257,,2294158.289,,9102.962,11000.404,17221.539,1280.933,540.335,100.305,,1213.351,697.526,143.57,65.783,,1421012.797,3127.307,4390.805,8761.526,7450.565,,6471.568,,623262.937,,8463.274,74342.600,2091.867,883841.189,19434.636,33915.281,8083.559,56402.096,121049.054,722927.454,,34815.028,,,,1597.849,,,,68631.949,,,19265.645,10136.161,1244.613,,,2692.84,1524.60,1548.61,6239.40,712.29,37728.16,21120.37,1856.40,,221.36,528.26,794.005,611.000,1136.000,305.097,107175.379,2138.538,,440.62,,,1374.624,,,37497.245,23215.645,23463.976,119388.075,3737929.496,2967292.888,264359.790,24895.243,20125.986,3756.671,114410.346,2923.537,39240.140,36868.978,47653.860,280515.280,13526.796
2013-12-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401976.070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-01T00:00:00.000+10:00,8588.990,136.893,1169.039,1985802.459,2078.629,574062.855,138717.792,881098.115,198088.821,5595.751,35133.475,177295.437,8793.419,320.946,289.964,43.613,404.317,58.805,152258.658,2489.025,21470.921,35477.274,27525.903,18590.312,70.199,171.563,145.410,59.152,102.335,104.470,59.828,92712.097,22530.982,6385.139,20763.103,25293.069,3563.009,75.558,96.57,51124.76,11243.337,958.320,,1953036.442,,6105.246,10209.075,15374.199,1321.514,493.815,84.991,,1157.914,665.999,154.07,59.703,,1241719.496,3181.943,4482.213,9174.257,6761.313,,9431.677,,516184.042,,23395.404,74855.545,2213.092,892503.063,27924.709,34959.333,8685.019,49787.672,120318.155,627636.279,,33086.346,,,,1472.258,,,,66982.873,,,18092.258,7434.645,1242.914,,,2635.33,1988.91,1182.08,5494.11,463.53,34847.90,20886.77,1833.43,,220.28,486.24,701.519,601.266,1106.788,359.401,101101.023,2107.323,,400.27,,,1024.048,,,36949.632,,23302.259,112503.477,3619318.670,2828199.127,254890.208,24916.809,19120.740,3865.533,114013.051,2641.497,36379.479,36827.583,45884.063,217925.032,12967.442
2014-01-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409247.844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-01T00:00:00.000+10:00,7597.024,111.878,1242.501,1938472.927,1672.788,566674.537,104155.531,859332.813,194403.698,4756.228,34839.296,170432.236,8515.589,290.268,293.224,43.123,396.000,58.278,145008.627,1800.599,17241.103,35825.079,26809.891,17125.298,72.911,174.706,142.298,60.228,103.179,106.141,58.560,88127.395,21771.474,3425.715,19554.316,23992.112,3314.563,56.916,80.34,49136.30,10337.275,897.031,,1577975.542,,11011.849,9624.608,15252.829,1252.069,415.797,69.266,,1100.273,632.799,166.86,51.188,,1006151.389,3153.404,4478.207,10390.147,6759.982,,7322.146,,461250.505,,24184.015,74339.226,2143.165,901924.696,23194.289,34969.593,9857.898,42570.105,119510.589,559082.579,,31556.042,,,,1314.464,,,,,,,17329.643,4573.500,1200.667,,,2573.82,1965.55,1340.31,4639.13,417.02,31253.90,20488.29,1586.31,,213.99,435.91,599.082,552.036,992.422,364.673,94157.869,2368.679,,375.56,,,714.619,,,34283.500,,20709.017,105435.538,3529345.736,2606026.641,242968.713,25184.273,17710.114,3849.771,111726.768,2228.396,32532.261,36829.063,43689.314,199343.467,11264.096
2014-02-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416167.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-01T00:00:00.000+10:00,7164.952,136.180,930.981,1933494.714,1589.510,561609.318,74578.633,838048.711,190013.345,4725.231,35302.050,168202.952,8359.482,269.629,287.686,42.611,388.398,58.217,135320.507,2114.246,12910.882,35820.986,26363.674,17355.201,73.520,174.116,142.676,60.532,104.140,107.111,56.434,85330.756,21042.432,1779.501,18716.889,22902.482,3184.691,46.871,70.14,47319.66,9631.506,854.294,,1224822.955,,13889.247,10397.020,15109.193,1209.666,355.563,58.848,,1052.333,602.216,160.45,44.351,,845372.395,3123.214,4466.800,10286.526,7897.545,,7972.501,,461747.105,,27942.276,74916.659,2244.890,912728.650,19806.873,35885.346,9765.321,,120055.730,535449.263,,30722.379,,,,1234.731,,,,,,,16703.548,5715.452,1260.472,,,2533.11,1990.05,1145.74,3913.35,394.29,28653.37,20222.17,1272.07,,214.14,402.36,556.620,481.025,922.742,367.529,88690.661,2376.516,,424.15,,,1008.253,,,28554.327,,16939.643,98008.274,3472790.213,2424235.251,229306.323,25090.610,16826.332,3608.935,111603.413,1922.399,29275.584,36819.742,41892.460,192607.847,9307.834
2014-03-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423087.670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-01T00:00:00.000+10:00,9143.076,394.212,801.533,1989720.271,1442.220,573826.529,68551.602,821487.689,187713.895,5626.143,35818.811,173078.596,8308.476,263.322,287.467,43.606,386.000,59.300,123478.354,1968.396,9091.537,35682.315,26288.911,17770.150,69.396,177.031,147.244,61.259,105.478,107.309,56.413,83332.846,20383.537,1144.478,18318.212,22199.491,3149.540,43.615,71.55,46259.53,9097.637,815.797,,1113969.538,,13356.204,13775.910,14748.182,1162.572,319.134,53.912,,1036.043,530.553,146.77,41.405,,798315.199,2923.786,4501.081,10031.667,8119.472,,9498.560,,532962.475,,35702.868,83528.880,1599.222,915299.587,34402.556,38390.373,10381.499,40392.543,121083.566,544491.859,,30093.959,,,,1224.500,,,,,,,17168.500,6462.700,1317.550,,,2533.10,1951.23,1403.63,3218.14,283.09,26710.30,20283.03,1092.86,,220.82,390.96,551.057,522.384,1099.500,363.935,85040.675,2419.375,,442.96,,,934.321,,,24644.548,,16234.171,89182.438,3428178.256,2297164.700,225998.355,25031.520,17624.525,3735.561,113276.255,1750.338,27795.264,36790.844,40436.266,188178.112,8578.415
2014-04-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430242.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-01T00:00:00.000+10:00,9020.514,183.708,858.088,1987317.626,1511.697,580389.149,68263.340,805542.948,188792.940,5961.497,36899.308,177823.125,8298.235,265.505,285.281,43.688,386.000,59.152,113349.608,2590.866,5723.806,35386.229,26396.057,17626.595,69.238,166.502,139.989,60.414,105.505,108.145,54.561,81279.050,19865.469,1045.239,18115.767,21603.198,3151.788,43.600,80.85,45412.84,8765.833,605.558,,1189098.221,,12450.723,13179.848,14385.699,1297.685,303.542,54.537,,1031.072,464.664,153.23,39.922,,844102.665,2646.671,3301.715,7987.741,7924.069,,4478.832,,568818.738,,24485.552,92171.619,1933.179,893503.901,31447.990,39997.245,8972.983,41510.791,121083.566,549455.863,,29720.051,,,,690.855,,,,,,,16118.065,5821.000,1304.093,,,2544.13,1932.85,1587.64,2636.71,152.03,25915.83,19645.41,1147.94,,221.12,391.51,559.711,605.246,1136.000,313.216,83948.120,2246.411,,433.16,,,687.039,,,24570.931,,13789.109,86296.105,3433591.869,2280793.443,224628.383,24979.311,18740.196,2898.818,107534.057,1695.469,27356.172,36781.357,39465.034,195526.286,9264.441
2014-05-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436190.584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-01T00:00:00.000+10:00,9040.737,175.522,719.661,1972405.475,1410.630,587707.020,85287.062,800163.130,193540.291,6077.340,37708.061,181834.098,8336.331,268.800,285.780,35.685,378.450,59.822,106764.076,2825.228,7468.254,35671.352,26751.520,17394.996,69.539,25.457,131.898,62.015,100.474,104.711,53.030,81229.124,19412.304,1034.671,17971.088,20807.035,3149.743,47.981,100.51,44817.56,8567.971,482.016,,1389911.683,,6855.343,9221.899,15019.614,1226.871,322.874,60.134,,1038.682,446.416,147.45,39.797,,938745.606,2361.570,1729.754,7572.632,7870.219,,994.712,,596914.551,,22668.655,112155.479,1974.352,893203.329,27189.092,41801.563,8476.502,41759.588,121083.566,557078.455,,29312.742,,,,,,,,,,,15751.833,5930.967,1215.233,,,2568.75,1928.56,1943.86,1924.69,144.93,27375.39,17347.28,1278.81,,221.47,415.63,650.460,611.000,1136.000,319.769,83401.022,1801.029,,436.62,26.89,,682.072,,,25015.543,,14353.293,84857.660,3466592.541,2335554.992,224974.624,25049.620,20123.225,2595.863,113933.944,1641.206,29475.819,36809.082,39143.732,223397.080,13785.021
2014-06-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446429.685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-01T00:00:00.000+10:00,9013.675,123.671,652.520,2038708.702,1486.499,590005.917,138776.457,834446.197,199367.483,726.795,38008.403,186805.337,8638.412,301.495,282.165,35.073,397.016,59.799,116806.679,3212.968,16496.867,35841.294,26991.835,17756.188,69.602,165.720,139.283,61.310,103.468,106.407,55.504,88878.581,18877.860,1628.028,18316.439,20010.206,3201.469,159.472,170.67,45526.25,9039.287,648.838,,1829924.653,,3930.685,9440.393,12922.097,1179.903,485.242,74.074,,1095.507,432.907,158.17,40.754,,1085344.498,1041.007,544.099,9066.834,8319.839,,504.967,,710436.152,,32939.357,149697.559,1952.702,907255.252,35322.925,48668.355,11260.647,44831.739,120622.126,600127.177,,29221.229,,,,,,,,,,,16092.097,6754.435,1114.565,,,2602.60,1921.22,2246.74,1540.89,321.55,30720.51,20225.23,1856.40,,222.00,532.00,800.892,611.000,1136.000,368.004,89218.779,1196.633,,446.32,106.96,,738.613,,,29002.992,,15163.862,87415.351,3561732.068,2578063.166,228605.254,25083.340,20369.918,2591.218,110741.030,2075.589,38511.848,36804.372,39694.428,342050.886,13996.951
2014-07-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513612.482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-01T00:00:00.000+10:00,9101.138,476.447,624.243,2231390.398,1440.591,561978.750,160333.294,867850.919,199007.925,4514.200,37917.023,187661.609,8830.102,315.228,279.466,34.387,410.683,59.642,136524.498,3178.857,22192.287,35131.565,27110.889,18010.629,69.966,171.242,138.602,59.901,103.233,106.287,49.536,93623.925,18478.089,2701.063,19499.622,19670.507,,44.383,96.56,47337.17,10098.058,842.429,,2202378.305,,3294.498,8555.010,11815.491,1205.401,548.036,94.098,,1335.850,418.799,153.87,55.315,,1158367.541,2971.860,3092.959,9986.132,6460.643,,3716.867,,775705.524,,35664.074,138384.554,1796.865,868310.408,31952.821,56823.879,11541.661,47493.983,119447.778,647719.525,,29259.300,,,,112.016,,,,,,,16379.194,7224.726,998.758,,,2629.32,1971.13,2712.65,1420.82,611.48,34518.66,21191.12,1856.40,,221.97,532.00,810.000,611.000,1136.000,374.117,102014.023,925.177,,426.65,211.08,,867.000,,,35401.694,,15573.415,94751.445,3638925.339,2837237.242,227095.396,25177.582,21149.306,2652.016,110667.174,2839.772,40585.178,36809.527,41094.439,401943.342,13748.164
2014-08-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621288.830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-01T00:00:00.000+10:00,9059.570,1427.792,940.965,2402332.204,1034.037,554628.095,170507.133,886900.659,198543.504,6095.783,37854.850,187445.157,8869.763,319.104,286.707,34.391,410.928,59.504,139584.424,3006.619,22183.333,35306.991,27494.289,18131.150,69.348,172.415,137.926,57.909,102.156,104.565,48.054,94161.946,18102.406,3175.211,20055.802,19022.560,,26.764,66.86,48346.27,10627.012,929.418,,2257186.089,,5288.614,8820.231,11763.235,1277.051,547.284,103.191,,1337.102,422.596,151.79,58.337,,1166626.228,3129.279,4416.391,7839.084,2880.389,,7899.339,,861521.074,,30796.510,103792.506,1791.835,840846.422,22452.691,62452.606,9885.052,51099.305,121083.566,695846.469,,29388.283,,,,378.233,,,,,,,15448.500,5964.500,1093.467,,,2650.08,2191.80,3048.05,1130.40,716.19,36777.42,19020.96,1856.40,,221.38,532.00,810.000,611.000,1136.000,365.607,103209.907,1768.800,,438.87,248.23,,1021.000,,,37496.493,,18813.737,90636.185,3667658.195,2911836.969,225027.142,24935.776,23238.778,2738.317,114609.821,3017.477,40527.493,36817.259,41598.486,380119.534,13579.245
2014-09-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670551.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-01T00:00:00.000+10:00,9047.351,650.330,821.195,2569774.843,971.645,559368.584,175348.989,897414.023,198465.066,6610.695,37837.923,186232.733,8805.832,316.215,285.762,34.878,409.156,60.048,133287.364,2281.984,20011.400,35689.810,27724.882,17895.624,58.478,172.694,137.323,63.211,99.283,102.471,49.805,93216.627,17678.072,3101.360,19766.924,17935.537,2671.897,11.111,56.46,48509.82,10750.279,962.419,,2288879.791,,12936.539,8744.920,15211.638,1209.259,545.187,104.788,,1328.873,417.600,147.73,55.639,,1044498.525,3121.973,4307.920,7610.714,6126.977,,8025.007,,823850.466,,37420.307,66584.583,1767.718,869886.442,24389.382,64197.403,8128.611,50635.664,121083.566,665046.178,,29293.090,,,,690.683,,,,,,,14858.226,6137.694,1254.156,,,2649.46,2214.50,3465.44,639.61,703.41,36346.65,17298.92,1856.26,,220.77,521.29,810.000,611.000,1136.000,365.950,97716.694,2355.355,,432.90,240.43,,1177.527,,,36615.477,,22285.482,84827.595,3590414.953,2860541.647,211865.247,24561.160,23455.444,2780.958,110590.448,2979.290,40156.482,36799.217,41336.953,332543.979,13498.898
2014-10-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624397.655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
