Status,Application Creation Date,Approved / Refused Date,Recorded / Rejected Date,Water Share ID,Water System Source,Reliability,Trading Zone Source,Seller Water Authority,Seller Trading Zone Use,Buyer Water Authority,Buyer Trading Zone Use,Volume Traded (ML),Price Per ML ($),Create_date,Create_date_ordinal,Cluster
Recorded,2010-12-21,21/12/2010,24/12/2010,WEE****49,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,41.4,1570.05,2010-12-21,734127,0
Recorded,2016-05-06,06/06/2016,11/07/2016,WEE****22,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,146.9,3000.0,2016-05-06,736090,0
Recorded,2017-07-19,27/07/2017,22/08/2017,WEE****53,Murray,Low,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,7.2,0.0,2017-07-19,736529,1
Recorded,2021-03-24,26/03/2021,21/05/2021,WEE****95,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,58.0,6150.0,2021-03-24,737873,0
Recorded,2021-06-24,25/06/2021,19/08/2021,WEE****57,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,2.0,6000.0,2021-06-24,737965,0
Recorded,2011-05-17,17/05/2011,15/07/2011,WEE****54,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,54.0,1925.0,2011-05-17,734274,0
Recorded,2011-03-31,31/03/2011,02/05/2011,WEE****63,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,52.0,1925.0,2011-03-31,734227,0
Recorded,2009-09-17,17/09/2009,05/11/2009,WEE****30,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,40.0,2400.0,2009-09-17,733667,0
Expired,2018-06-28,18/06/2019,18/06/2019,WEE****62,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,22.0,0.0,2018-06-28,736873,1
Refused,2023-01-06,03/08/2023,03/08/2023,WEE****73,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,11.5,770.0,2023-01-06,738526,-1
Recorded,2022-11-05,20/05/2022,08/06/2022,WEE****65,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,61.0,7375.0,2022-11-05,738464,0
Recorded,2021-11-19,26/11/2021,10/01/2022,WEE****57,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,500.0,0.0,2021-11-19,738113,1
Recorded,2009-05-20,05/06/2009,10/07/2009,WEE****78,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,77.8,2400.0,2009-05-20,733547,0
Recorded,2014-04-04,16/04/2014,28/06/2014,WEE****20,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,9.6,1500.0,2014-04-04,735327,0
Recorded,2011-07-26,04/08/2011,14/09/2011,WEE****92,Murray,Low,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,9.1,0.0,2011-07-26,734344,1
Recorded,2010-05-11,12/11/2010,14/12/2010,WEE****28,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,9.5,2000.0,2010-05-11,733903,0
Recorded,2013-10-21,28/10/2013,02/12/2013,WEE****11,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,26.0,1350.0,2013-10-21,735162,0
Recorded,2015-05-28,29/05/2015,16/06/2015,WEE****92,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,5.0,2000.0,2015-05-28,735746,0
Recorded,2011-06-28,28/07/2011,02/09/2011,WEE****59,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,100.0,2300.0,2011-06-28,734316,0
Recorded,2014-12-23,23/12/2014,13/01/2015,WEE****97,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,2.0,2000.0,2014-12-23,735590,0
Recorded,2015-07-28,20/08/2015,22/09/2015,WEE****95,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,1.0,0.0,2015-07-28,735807,1
Recorded,2022-09-19,21/09/2022,09/11/2022,WEE****95,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,2.0,7000.0,2022-09-19,738417,0
Recorded,2021-04-19,22/04/2021,14/05/2021,WEE****32,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,1.5,0.0,2021-04-19,737899,1
Recorded,2011-08-11,08/11/2011,05/12/2011,WEE****39,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,2.0,2000.0,2011-08-11,734360,0
Recorded,2011-03-22,22/03/2011,20/04/2011,WEE****16,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,150.0,1640.0,2011-03-22,734218,0
Recorded,2014-08-19,20/08/2014,03/10/2014,WEE****13,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,10.0,1550.0,2014-08-19,735464,0
Recorded,2017-05-04,07/04/2017,26/04/2017,WEE****98,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,20.0,2900.0,2017-05-04,736453,0
Recorded,2016-09-11,10/11/2016,02/12/2016,WEE****81,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,0.8,3000.0,2016-09-11,736218,0
Recorded,2011-04-07,18/07/2011,23/08/2011,WEE****05,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,266.4,1900.0,2011-04-07,734234,0
Recorded,2017-08-16,17/08/2017,01/09/2017,WEE****16,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,2.5,3000.0,2017-08-16,736557,0
Recorded,2020-01-13,04/02/2020,12/02/2020,WEE****26,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,10.0,7000.0,2020-01-13,737437,0
Recorded,2013-05-23,23/05/2013,14/06/2013,WEE****83,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,3.0,1400.0,2013-05-23,735011,0
Recorded,2017-09-03,15/03/2017,03/04/2017,WEE****28,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,6.0,2750.0,2017-09-03,736575,0
Recorded,2019-06-11,07/11/2019,24/12/2019,WEE****78,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,5.0,6400.0,2019-06-11,737221,0
Recorded,2016-03-17,17/03/2016,06/04/2016,WEE****10,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,1.5,2000.0,2016-03-17,736040,0
Recorded,2012-02-08,09/08/2012,21/09/2012,WEE****43,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,25.0,1350.0,2012-02-08,734541,0
Recorded,2012-09-25,02/10/2012,31/10/2012,WEE****58,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,1.0,1000.0,2012-09-25,734771,0
Recorded,2011-12-01,12/01/2011,16/02/2011,WEE****24,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,2.7,1481.48,2011-12-01,734472,0
Recorded,2014-06-03,25/03/2014,05/05/2014,WEE****72,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,20.0,1350.0,2014-06-03,735387,0
Recorded,2019-05-02,14/02/2019,21/02/2019,WEE****58,Murray,Low,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,5.3,640.0,2019-05-02,737181,1
Recorded,2017-06-20,20/06/2017,10/07/2017,WEE****42,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,20.0,2900.0,2017-06-20,736500,0
Recorded,2009-10-13,19/11/2009,16/12/2009,WEE****56,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,68.0,2400.0,2009-10-13,733693,0
Recorded,2014-12-15,21/12/2014,29/01/2015,WEE****99,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,193.6,1800.0,2014-12-15,735582,0
Recorded,2013-02-09,23/09/2013,13/11/2013,WEE****99,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,11.0,1500.0,2013-02-09,734908,0
Recorded,2023-06-26,16/07/2023,28/07/2023,WEE****99,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,4.5,0.0,2023-06-26,738697,1
Refused,2011-08-16,16/08/2011,16/08/2011,WEE****07,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,500.0,2000.0,2011-08-16,734365,0
Recorded,2018-05-09,18/09/2018,05/11/2018,WEE****41,Murray,Low,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,1.9,300.0,2018-05-09,736823,1
Recorded,2023-04-05,04/05/2023,30/06/2023,WEE****16,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,2.0,6920.0,2023-04-05,738615,0
Recorded,2016-01-19,20/01/2016,11/02/2016,WEE****32,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,2.0,1500.0,2016-01-19,735982,0
Recorded,2009-04-12,21/12/2009,24/12/2009,WEE****32,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,35.0,0.0,2009-04-12,733509,1
Recorded,2016-12-07,02/09/2016,20/09/2016,WEE****25,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,5.0,0.0,2016-12-07,736305,1
Recorded,2021-10-02,25/02/2021,12/04/2021,WEE****29,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,4.0,6000.0,2021-10-02,738065,0
Recorded,2019-02-13,21/02/2019,06/03/2019,WEE****44,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,75.7,5050.0,2019-02-13,737103,0
Recorded,2014-06-13,13/06/2014,21/07/2014,WEE****12,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,86.0,1520.0,2014-06-13,735397,0
Recorded,2014-02-09,03/09/2014,12/09/2014,WEE****03,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,4.0,1500.0,2014-02-09,735273,0
Recorded,2021-03-17,19/03/2021,01/04/2021,WEE****45,Murray,Low,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,30.0,1320.0,2021-03-17,737866,1
Recorded,2009-04-09,10/11/2009,23/11/2009,WEE****41,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,5.8,0.0,2009-04-09,733506,1
Recorded,2016-12-12,14/12/2016,23/12/2016,WEE****42,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,2.0,0.5,2016-12-12,736310,1
Recorded,2013-10-15,24/10/2013,27/11/2013,WEE****65,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,24.3,1500.0,2013-10-15,735156,0
Recorded,2011-09-29,30/09/2011,10/11/2011,WEE****84,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,1000.0,1926.0,2011-09-29,734409,0
Recorded,2018-10-16,16/10/2018,30/11/2018,WEE****64,Murray,Low,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,5.8,0.0,2018-10-16,736983,1
Recorded,2016-07-21,04/08/2016,19/08/2016,WEE****06,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,27.5,2800.0,2016-07-21,736166,0
Recorded,2012-11-29,29/11/2012,22/12/2012,WEE****86,Murray,Low,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,1.9,100.0,2012-11-29,734836,1
Recorded,2021-11-23,01/12/2021,10/01/2022,WEE****96,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,16.3,6854.97,2021-11-23,738117,0
Recorded,2018-09-27,08/10/2018,02/11/2018,WEE****89,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,5.9,4200.0,2018-09-27,736964,0
Recorded,2018-08-23,23/08/2018,21/09/2018,WEE****98,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,120.0,4300.0,2018-08-23,736929,0
Recorded,2020-07-13,15/07/2020,11/09/2020,WEE****08,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,3.0,0.0,2020-07-13,737619,1
Recorded,2013-05-14,15/05/2013,11/06/2013,WEE****02,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,3.0,2000.0,2013-05-14,735002,0
Recorded,2010-01-18,18/01/2010,22/01/2010,WEE****08,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,3.0,2200.0,2010-01-18,733790,0
Recorded,2022-05-07,11/07/2022,29/07/2022,WEE****64,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,51.0,8000.0,2022-05-07,738282,0
Recorded,2019-11-21,28/11/2019,16/12/2019,WEE****61,Murray,Low,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,24.0,0.0,2019-11-21,737384,1
Recorded,2014-04-16,18/06/2014,30/06/2014,WEE****44,Murray,Low,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,1.0,1500.0,2014-04-16,735339,0
Recorded,2021-03-16,12/05/2021,04/06/2021,WEE****75,Murray,Low,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,24.5,1080.0,2021-03-16,737865,1
Recorded,2023-09-02,20/02/2023,10/03/2023,WEE****42,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,98.2,7875.0,2023-09-02,738765,0
Refused,2011-04-08,16/08/2011,16/08/2011,WEE****66,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,62.5,1850.0,2011-04-08,734235,0
Recorded,2021-10-05,12/05/2021,08/06/2021,WEE****65,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,6.0,6000.0,2021-10-05,738068,0
Recorded,2022-05-07,14/07/2022,05/08/2022,WEE****72,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,2.0,7500.0,2022-05-07,738282,0
Refused,2019-02-13,13/02/2019,13/02/2019,WEE****94,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,10.0,0.0,2019-02-13,737103,1
Recorded,2014-11-21,04/12/2014,23/12/2014,WEE****81,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,5.0,1500.0,2014-11-21,735558,0
Recorded,2018-02-08,13/09/2018,08/10/2018,WEE****71,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,3.2,1000.0,2018-02-08,736733,1
Recorded,2012-11-19,29/11/2012,17/12/2012,WEE****04,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,3.0,1700.0,2012-11-19,734826,0
Recorded,2024-02-27,27/02/2024,08/03/2024,WEE****18,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,3.0,7000.0,2024-02-27,738943,0
Recorded,2015-11-24,02/12/2015,30/12/2015,WEE****35,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,1.4,2500.0,2015-11-24,735926,0
Recorded,2012-10-15,24/10/2012,15/11/2012,WEE****45,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,15.0,1300.0,2012-10-15,734791,0
Recorded,2016-01-02,01/03/2016,07/04/2016,WEE****85,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,2.0,2500.0,2016-01-02,735965,0
Recorded,2018-02-26,14/03/2018,22/03/2018,WEE****42,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,10.0,3400.0,2018-02-26,736751,0
Recorded,2020-05-11,24/11/2020,03/12/2020,WEE****81,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,2.0,6100.0,2020-05-11,737556,0
Recorded,2018-12-06,26/06/2018,09/08/2018,WEE****91,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,106.0,3901.0,2018-12-06,737034,0
Recorded,2022-08-17,25/08/2022,07/10/2022,WEE****15,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,15.0,8005.0,2022-08-17,738384,0
Recorded,2018-08-13,15/08/2018,30/08/2018,WEE****92,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,5.0,3700.0,2018-08-13,736919,0
Recorded,2012-01-23,23/01/2012,21/03/2012,WEE****03,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,2.2,1500.0,2012-01-23,734525,0
Recorded,2019-10-17,23/10/2019,01/11/2019,WEE****01,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,3.8,6000.0,2019-10-17,737349,0
Recorded,2015-08-27,08/09/2015,06/11/2015,WEE****49,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,6.0,1800.0,2015-08-27,735837,0
Recorded,2009-12-14,21/12/2009,18/02/2010,WEE****78,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,12.5,2000.0,2009-12-14,733755,0
Recorded,2017-07-26,28/07/2017,09/08/2017,WEE****62,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,2.0,2500.0,2017-07-26,736536,0
Recorded,2011-11-16,25/11/2011,20/12/2011,WEE****11,Murray,Low,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,174.2,0.0,2011-11-16,734457,1
Recorded,2017-11-22,23/11/2017,01/12/2017,WEE****06,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,3.0,3000.0,2017-11-22,736655,0
Recorded,2018-08-31,03/09/2018,05/09/2018,WEE****65,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,2.2,3500.0,2018-08-31,736937,0
Recorded,2009-07-29,30/07/2009,28/09/2009,WEE****94,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,600.0,2400.0,2009-07-29,733617,0
Recorded,2022-06-22,29/06/2022,04/08/2022,WEE****94,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,100.0,8000.0,2022-06-22,738328,0
Recorded,2010-11-01,22/01/2010,18/03/2010,WEE****22,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,20.0,1700.0,2010-11-01,734077,0
Recorded,2016-06-15,15/06/2016,22/06/2016,WEE****62,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,5.0,2500.0,2016-06-15,736130,0
Recorded,2019-10-04,10/04/2019,05/06/2019,WEE****91,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,2.0,5000.0,2019-10-04,737336,0
Recorded,2020-09-15,16/09/2020,05/10/2020,WEE****35,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,2.0,5500.0,2020-09-15,737683,0
Recorded,2016-11-10,11/10/2016,08/11/2016,WEE****77,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,2.6,1800.0,2016-11-10,736278,0
