Status,Application Creation Date,Approved / Refused Date,Recorded / Rejected Date,Water Share ID,Water System Source,Reliability,Trading Zone Source,Seller Water Authority,Seller Trading Zone Use,Buyer Water Authority,Buyer Trading Zone Use,Volume Traded (ML),Price Per ML ($),Create_date,Create_date_ordinal,Cluster
Recorded,2021-06-09,24/09/2021,28/10/2021,WEE****93,Goulburn,Low,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,216.0,571.0,2021-06-09,737950,1
Recorded,2017-04-27,03/05/2017,06/06/2017,WEE****17,Goulburn,Low,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,19.2,300.0,2017-04-27,736446,1
Recorded,2013-01-10,14/10/2013,07/11/2013,WEE****29,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,3 Lower Goulburn,24.0,1300.0,2013-01-10,734878,0
Recorded,2014-03-03,16/03/2014,30/04/2014,WEE****24,Goulburn,Low,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,24.0,100.0,2014-03-03,735295,1
Refused,2023-06-01,23/01/2023,23/01/2023,WEE****33,Goulburn,Low,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,50.0,900.0,2023-06-01,738672,1
Recorded,2014-11-03,24/03/2014,15/04/2014,WEE****81,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,1.0,1500.0,2014-11-03,735540,0
Recorded,2022-11-04,29/04/2022,10/06/2022,WEE****08,Goulburn,Low,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,177.0,800.0,2022-11-04,738463,1
Recorded,2021-05-20,24/05/2021,21/07/2021,WEE****35,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,10.0,4100.0,2021-05-20,737930,0
Recorded,2013-10-24,14/11/2013,20/11/2013,WEE****59,Goulburn,Low,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,60.0,0.0,2013-10-24,735165,1
Recorded,2015-03-03,08/03/2015,31/03/2015,WEE****57,Goulburn,Low,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,28.8,220.0,2015-03-03,735660,1
Recorded,2015-09-29,30/09/2015,30/11/2015,WEE****53,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,5.4,2000.0,2015-09-29,735870,0
Recorded,2011-07-02,17/02/2011,19/04/2011,WEE****99,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,108.4,2100.0,2011-07-02,734320,0
Recorded,2015-11-05,19/05/2015,01/06/2015,WEE****86,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,103.3,0.0,2015-11-05,735907,1
Recorded,2020-11-09,22/09/2020,19/11/2020,WEE****71,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,2.0,4000.0,2020-11-09,737738,0
Recorded,2017-06-11,12/12/2017,02/01/2018,WEE****29,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,26.4,0.0,2017-06-11,736491,1
Recorded,2015-05-18,25/05/2015,18/06/2015,WEE****95,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,52.5,2040.0,2015-05-18,735736,0
Recorded,2013-10-07,11/07/2013,06/08/2013,WEE****19,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,1.0,1300.0,2013-10-07,735148,0
Recorded,2010-08-07,09/08/2010,23/09/2010,WEE****62,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,200.0,2100.0,2010-08-07,733991,0
Recorded,2018-12-20,20/12/2018,22/01/2019,WEE****09,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,1631.0,0.0,2018-12-20,737048,1
Recorded,2011-03-29,29/03/2011,10/05/2011,WEE****10,Goulburn,Low,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1B Boort,111.8,100.0,2011-03-29,734225,1
Recorded,2022-11-11,24/11/2022,07/12/2022,WEE****92,Goulburn,Low,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,3.2,0.0,2022-11-11,738470,1
Recorded,2016-10-03,21/03/2016,05/04/2016,WEE****77,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,120.0,2300.0,2016-10-03,736240,0
Recorded,2018-08-21,21/08/2018,16/11/2018,WEE****08,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,2.0,0.0,2018-08-21,736927,1
Recorded,2018-08-15,29/08/2018,18/10/2018,WEE****35,Goulburn,Low,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,98.9,0.0,2018-08-15,736921,1
Refused,2010-08-20,24/08/2010,24/08/2010,WEE****44,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,166.0,1995.0,2010-08-20,734004,0
Recorded,2014-02-07,05/08/2014,27/08/2014,WEE****06,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,4.0,1500.0,2014-02-07,735271,0
Recorded,2018-01-23,29/01/2018,14/02/2018,WEE****51,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,30.0,2975.0,2018-01-23,736717,0
Recorded,2010-06-08,09/08/2010,21/09/2010,WEE****14,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,441.0,2000.0,2010-06-08,733931,0
Recorded,2014-03-24,31/03/2014,05/05/2014,WEE****30,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,117.0,1438.46,2014-03-24,735316,0
Recorded,2014-01-16,17/01/2014,24/02/2014,WEE****82,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,10.0,1200.0,2014-01-16,735249,0
Recorded,2020-05-02,18/02/2020,10/03/2020,WEE****40,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,1.0,2500.0,2020-05-02,737547,0
Recorded,2021-06-28,14/07/2021,11/08/2021,WEE****85,Goulburn,Low,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,13.4,0.0,2021-06-28,737969,1
Recorded,2019-02-22,01/03/2019,08/03/2019,WEE****03,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,17.0,0.0,2019-02-22,737112,1
Recorded,2016-05-01,08/01/2016,03/02/2016,WEE****56,Goulburn,Low,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,4.3,200.0,2016-05-01,736085,1
Recorded,2014-01-09,11/09/2014,26/09/2014,WEE****66,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,68.0,1450.0,2014-01-09,735242,0
Recorded,2010-11-05,20/05/2010,19/07/2010,WEE****15,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,51.7,2100.0,2010-11-05,734081,0
Recorded,2012-06-06,21/06/2012,09/07/2012,WEE****25,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,5.0,1500.0,2012-06-06,734660,0
Recorded,2017-01-24,02/02/2017,21/02/2017,WEE****95,Goulburn,Low,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,32.2,260.0,2017-01-24,736353,1
Recorded,2021-10-29,11/11/2021,20/12/2021,WEE****34,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,1.0,4000.0,2021-10-29,738092,0
Recorded,2013-02-25,28/02/2013,24/04/2013,WEE****05,Goulburn,Low,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,47.5,180.0,2013-02-25,734924,1
Recorded,2015-01-09,14/09/2015,05/10/2015,WEE****70,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,15.0,2400.0,2015-01-09,735607,0
Recorded,2019-01-31,01/02/2019,27/02/2019,WEE****47,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,200.0,3850.0,2019-01-31,737090,0
Recorded,2012-02-11,16/11/2012,15/01/2013,WEE****60,Goulburn,Low,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,158.4,180.0,2012-02-11,734544,1
Recorded,2011-06-12,06/12/2011,25/01/2012,WEE****26,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,244.9,1860.0,2011-06-12,734300,0
Recorded,2013-02-27,27/02/2013,23/04/2013,WEE****36,Goulburn,High,1A Greater Goulburn,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,303.5,1350.0,2013-02-27,734926,0
Recorded,2014-03-10,21/10/2014,04/12/2014,WEE****72,Goulburn,Low,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,95.5,250.0,2014-03-10,735302,1
Recorded,2013-02-05,06/05/2013,30/05/2013,WEE****62,Goulburn,Low,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,52.0,200.0,2013-02-05,734904,1
Recorded,2010-01-12,08/12/2010,21/01/2011,WEE****72,Goulburn,Low,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,94.1,150.0,2010-01-12,733784,1
Recorded,2018-11-27,10/12/2018,18/12/2018,WEE****89,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,4.3,3400.0,2018-11-27,737025,0
Recorded,2023-07-31,22/08/2023,30/08/2023,WEE****51,Goulburn,Low,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,84.5,0.0,2023-07-31,738732,1
Recorded,2009-10-20,13/11/2009,17/12/2009,WEE****20,Goulburn,Low,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,4.8,150.0,2009-10-20,733700,1
Recorded,2012-05-29,03/06/2012,27/06/2012,WEE****39,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,15.0,2000.0,2012-05-29,734652,0
Recorded,2009-12-11,17/11/2009,22/12/2009,WEE****59,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,1.0,2500.0,2009-12-11,733752,0
Recorded,2011-12-29,13/01/2012,25/01/2012,WEE****39,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,106.3,1700.0,2011-12-29,734500,0
Recorded,2021-01-06,19/07/2021,16/09/2021,WEE****73,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,2.2,0.0,2021-01-06,737796,1
Recorded,2014-05-27,09/06/2014,26/06/2014,WEE****46,Goulburn,Low,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,65.3,210.0,2014-05-27,735380,1
Recorded,2014-01-29,09/02/2014,12/03/2014,WEE****68,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,8.1,0.0,2014-01-29,735262,1
Recorded,2009-07-22,22/07/2009,21/08/2009,WEE****17,Goulburn,Low,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,102.2,180.0,2009-07-22,733610,1
Recorded,2019-04-30,10/05/2019,31/05/2019,WEE****22,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,2.0,3500.0,2019-04-30,737179,0
Recorded,2012-10-01,24/01/2012,06/03/2012,WEE****94,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,24.5,1850.0,2012-10-01,734777,0
Refused,2011-10-08,11/08/2011,11/08/2011,WEE****04,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,134.5,1945.0,2011-10-08,734418,0
Recorded,2023-03-24,06/04/2023,21/04/2023,WEE****93,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,6.0,4000.0,2023-03-24,738603,0
Recorded,2014-01-24,12/02/2014,17/03/2014,WEE****09,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,1.0,1200.0,2014-01-24,735257,0
Recorded,2020-07-12,07/12/2020,08/01/2021,WEE****37,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,4000.0,0.0,2020-07-12,737618,1
Recorded,2016-11-14,22/12/2016,17/01/2017,WEE****31,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,31.0,0.0,2016-11-14,736282,1
Recorded,2022-01-27,04/02/2022,02/03/2022,WEE****55,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,16.1,0.0,2022-01-27,738182,1
Recorded,2016-11-03,21/03/2016,07/04/2016,WEE****99,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,80.0,2650.0,2016-11-03,736271,0
Refused,2016-02-09,02/09/2016,02/09/2016,WEE****76,Goulburn,Low,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,130.6,0.0,2016-02-09,736003,1
Recorded,2017-05-16,25/05/2017,29/06/2017,WEE****82,Goulburn,Low,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,98.4,385.0,2017-05-16,736465,1
Recorded,2014-10-04,29/04/2014,24/06/2014,WEE****38,Goulburn,Low,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,19.2,0.0,2014-10-04,735510,1
Recorded,2016-12-20,21/12/2016,25/01/2017,WEE****67,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,2.0,1500.0,2016-12-20,736318,0
Recorded,2016-11-10,18/10/2016,02/11/2016,WEE****65,Goulburn,Low,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,129.2,0.0,2016-11-10,736278,1
Recorded,2017-07-12,11/12/2017,08/02/2018,WEE****87,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,2.0,2500.0,2017-07-12,736522,0
Recorded,2015-05-14,21/05/2015,05/06/2015,WEE****15,Goulburn,Low,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,26.9,250.0,2015-05-14,735732,1
Recorded,2009-11-19,20/11/2009,07/01/2010,WEE****77,Goulburn,High,1A Greater Goulburn,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,340.0,1800.0,2009-11-19,733730,0
Recorded,2015-12-06,16/06/2015,29/06/2015,WEE****10,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,17.0,1950.0,2015-12-06,735938,0
Recorded,2011-06-21,23/06/2011,08/07/2011,WEE****95,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,162.5,0.0,2011-06-21,734309,1
Recorded,2009-08-18,18/09/2009,13/11/2009,WEE****95,Goulburn,Low,1A Greater Goulburn,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,69.6,0.0,2009-08-18,733637,1
Recorded,2010-08-10,11/10/2010,21/10/2010,WEE****60,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,2.0,1700.0,2010-08-10,733994,0
Recorded,2022-07-09,16/09/2022,19/10/2022,WEE****06,Goulburn,Low,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,3.4,350.0,2022-07-09,738345,1
Recorded,2013-01-23,24/01/2013,25/02/2013,WEE****61,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,2.0,1500.0,2013-01-23,734891,0
Recorded,2023-05-29,07/06/2023,14/06/2023,WEE****30,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,6.0,0.0,2023-05-29,738669,1
Recorded,2011-02-25,04/03/2011,04/04/2011,WEE****71,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,5.0,2000.0,2011-02-25,734193,0
Recorded,2012-04-09,18/09/2012,16/11/2012,WEE****54,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,30.0,1200.0,2012-04-09,734602,0
Recorded,2016-06-06,08/06/2016,30/06/2016,WEE****30,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,42.6,2800.0,2016-06-06,736121,0
Recorded,2016-11-07,28/07/2016,14/09/2016,WEE****98,Goulburn,Low,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,11.0,0.0,2016-11-07,736275,1
Recorded,2016-11-16,18/11/2016,14/12/2016,WEE****20,Goulburn,Low,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,85.4,256.99,2016-11-16,736284,1
Recorded,2009-09-10,09/10/2009,24/11/2009,WEE****30,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,61.6,2400.0,2009-09-10,733660,0
Recorded,2011-11-16,17/11/2011,13/12/2011,WEE****97,Goulburn,Low,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,9.1,120.0,2011-11-16,734457,1
Recorded,2013-10-29,16/12/2013,20/01/2014,WEE****79,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,2.0,1300.0,2013-10-29,735170,0
Recorded,2014-11-12,14/12/2014,04/02/2015,WEE****25,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,60.4,1400.0,2014-11-12,735549,0
Recorded,2014-08-09,16/09/2014,20/10/2014,WEE****16,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,2.0,1300.0,2014-08-09,735454,0
Recorded,2010-02-17,04/03/2010,23/03/2010,WEE****29,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,13.0,2000.0,2010-02-17,733820,0
Recorded,2016-12-21,22/12/2016,23/01/2017,WEE****63,Goulburn,Low,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,77.3,255.0,2016-12-21,736319,1
Recorded,2012-01-17,31/01/2012,15/03/2012,WEE****90,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,15.0,1600.0,2012-01-17,734519,0
Recorded,2015-01-29,10/03/2015,08/04/2015,WEE****11,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,1.0,0.0,2015-01-29,735627,1
Recorded,2010-03-02,03/02/2010,01/03/2010,WEE****16,Goulburn,Low,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,3.4,0.0,2010-03-02,733833,1
Recorded,2021-04-27,05/05/2021,20/05/2021,WEE****54,Goulburn,Low,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,44.0,550.0,2021-04-27,737907,1
Recorded,2013-02-28,06/03/2013,17/04/2013,WEE****39,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1B Boort,Goulburn-Murray Water,1A Greater Goulburn,26.0,1799.0,2013-02-28,734927,0
Recorded,2019-05-16,22/05/2019,09/07/2019,WEE****72,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,2.0,2800.0,2019-05-16,737195,0
Refused,2011-08-16,16/08/2011,16/08/2011,WEE****10,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,108.0,1800.0,2011-08-16,734365,0
Recorded,2011-12-30,11/01/2012,01/03/2012,WEE****71,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,55.0,1780.0,2011-12-30,734501,0
Recorded,2013-03-04,03/04/2013,01/05/2013,WEE****42,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,19.2,0.0,2013-03-04,734931,1
Recorded,2023-03-03,15/03/2023,29/03/2023,WEE****62,Goulburn,Low,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,21.1,900.0,2023-03-03,738582,1
Recorded,2010-01-29,11/02/2010,03/03/2010,WEE****30,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,1.0,2000.0,2010-01-29,733801,0
Recorded,2022-12-22,06/01/2023,18/01/2023,WEE****93,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,50.0,4100.0,2022-12-22,738511,0
Recorded,2020-07-08,02/09/2020,21/09/2020,WEE****08,Goulburn,Low,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,83.5,0.0,2020-07-08,737614,1
Recorded,2023-11-21,29/11/2023,13/12/2023,WEE****63,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,342.5,3900.0,2023-11-21,738845,0
Recorded,2016-03-11,23/11/2016,24/01/2017,WEE****66,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,1.0,0.0,2016-03-11,736034,1
Recorded,2023-03-24,03/04/2023,03/05/2023,WEE****75,Goulburn,Low,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,60.0,0.0,2023-03-24,738603,1
Recorded,2019-08-29,09/09/2019,23/09/2019,WEE****60,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,4.2,0.0,2019-08-29,737300,1
Recorded,2013-02-20,20/02/2013,08/03/2013,WEE****95,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,53.5,1400.0,2013-02-20,734919,0
Recorded,2023-05-23,02/06/2023,07/07/2023,WEE****01,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,1.0,0.0,2023-05-23,738663,1
Recorded,2019-08-04,13/04/2019,30/05/2019,WEE****64,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,2.0,3000.0,2019-08-04,737275,0
Recorded,2019-05-12,13/12/2019,05/02/2020,WEE****10,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,2.0,0.0,2019-05-12,737191,1
Recorded,2013-11-19,18/12/2013,30/01/2014,WEE****74,Goulburn,High,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,5.0,1250.0,2013-11-19,735191,0
Recorded,2020-07-09,20/09/2020,18/11/2020,WEE****28,Goulburn,Low,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,Goulburn-Murray Water,1A Greater Goulburn,47.5,400.0,2020-07-09,737615,1
