,lower,upper,value,start
125,-1808.2048673775025,3138.3911597267943,665.093146174646,91
126,-2165.470096764673,2862.613321596673,348.5716124160001,91
127,-2229.4180746819357,2871.2469349800176,320.9144301490412,91
128,-2078.3431492932973,3061.2324800722886,491.44466538949564,91
129,-1838.9394125881697,3333.07886133378,747.0697243728052,91
130,-1821.2149245111689,3388.4317233464417,783.6083994176363,91
131,-2055.0157474674415,3219.5529076934063,582.2685801129826,91
132,-2366.721032852837,2989.3088502600267,311.2939087035945,91
133,-2461.4526693117095,2967.18364787054,252.86548927941544,91
134,-2325.386480975484,3149.3005231037796,411.9570210641475,91
135,-2107.258042066481,3402.931458620511,647.8367082770152,91
136,-2090.87964330918,3461.0115881766233,685.0659724337215,91
137,-2299.4578818337923,3318.663378695099,509.60274843065326,91
138,-2589.6871225900113,3109.4400511363883,259.8764642731885,91
139,-2697.1200127202774,3076.724078784864,189.80203303229337,91
140,-2577.343457646988,3247.311803219979,334.9841727864953,91
141,-2386.3030360237262,3477.8706750542387,545.7838195152563,91
142,-2362.725007395828,3547.080041152249,592.1775168782104,91
143,-2553.7353614129015,3422.7904543068535,434.5275464469759,91
144,-2825.500919779465,3232.730339799383,203.61471000995863,91
145,-2937.1551608665827,3197.3025187191884,130.07367892630268,91
146,-2839.362092409703,3350.0664111217675,255.35215935603225,91
147,-2668.60845722004,3564.7285458948354,448.0600443373978,91
148,-2641.16055763852,3641.0225351001745,499.9309887308274,91
149,-2817.483410377363,3532.493481144371,357.50503538350415,91
150,-3069.7057821394465,3362.527327532035,146.4107726962941,91
151,-3186.2027079363043,3323.5428503501116,68.67007120690377,91
152,-3107.832450833833,3460.9197751488373,176.54366215750235,91
153,-2954.892194372054,3661.8014657225517,353.45463567524905,91
154,-2927.272929390571,3741.4127379900797,407.0699042997545,91
155,-3087.9741732627317,3649.7875723475236,280.9066995423958,91
156,-3323.5228780451816,3496.807635060295,86.64237850755649,91
157,-3443.4843118996305,3455.8240687300913,6.169878415230556,91
158,-3381.7903846987942,3580.1134841486614,99.1615497249337,91
159,-3246.595336471542,3767.0781595686726,260.2414115485652,91
160,-3219.254306601971,3849.5313018337442,315.1384976158864,91
161,-3365.571159337188,3773.526901008957,203.97787083588452,91
162,-3586.583533635469,3635.5002498787057,24.458358121618346,91
163,-3707.9553752557163,3594.53077300782,-56.71230112394818,91
164,-3661.9075020479227,3706.3883426425296,22.240420297303558,91
165,-3543.174676238973,3880.5999735280793,168.71264864455316,91
166,-3516.6675325185815,3965.1736251610264,224.25304632122248,91
167,-3650.4626771269723,3902.9876235303936,126.2624732017106,91
168,-3857.7872370634623,3779.1578051077176,-39.31471597787237,91
169,-3979.71638825509,3738.942525557833,-120.38693134862845,91
170,-3947.9936063214527,3839.4558089719576,-54.26889867474753,91
171,-3844.292751751938,4002.1485371708372,78.92789270944982,91
172,-3819.5639902068688,4087.7629474477453,134.0994786204383,91
173,-3942.0992825475073,4038.2086076254686,48.05466253898061,91
174,-4136.700806015293,3927.6474383578334,-104.52668382872966,91
175,-4258.652852140927,3888.66787368653,-184.99248922719838,91
176,-4239.676408188702,3979.195628884617,-130.24038965204258,91
177,-4150.026639837792,4131.143732478946,-9.441453679422636,91
178,-4127.657211506665,4217.120044238232,44.7314163657841,91
179,-4240.099838096678,4179.060141393131,-30.519848351773078,91
0,0.0,0.0,544.0,92
1,0.0,0.0,1214.1,92
2,0.0,0.0,1413.0,92
3,0.0,0.0,11562.2,92
4,0.0,0.0,2050.0,92
5,0.0,0.0,3060.2000000000003,92
6,0.0,0.0,1860.0,92
7,0.0,0.0,1363.2,92
8,0.0,0.0,2302.4,92
9,0.0,0.0,1885.9,92
10,0.0,0.0,613.8,92
11,0.0,0.0,670.0,92
12,0.0,0.0,980.9,92
13,0.0,0.0,233.3,92
14,0.0,0.0,1462.5,92
15,0.0,0.0,4028.2,92
16,0.0,0.0,2690.7000000000003,92
17,0.0,0.0,212.3,92
18,0.0,0.0,499.6,92
19,0.0,0.0,1555.0,92
20,0.0,0.0,992.4,92
21,0.0,0.0,1452.9,92
22,0.0,0.0,948.8,92
23,0.0,0.0,832.2,92
24,0.0,0.0,1410.8,92
25,0.0,0.0,483.3,92
26,0.0,0.0,2687.7,92
27,0.0,0.0,5549.7,92
28,0.0,0.0,1703.4,92
29,0.0,0.0,616.5,92
30,0.0,0.0,1197.4,92
31,0.0,0.0,1402.9,92
32,0.0,0.0,3448.2,92
33,0.0,0.0,4701.2,92
34,0.0,0.0,1401.3,92
35,0.0,0.0,810.1,92
36,0.0,0.0,106.1,92
37,0.0,0.0,2296.8,92
38,0.0,0.0,4684.3,92
39,0.0,0.0,1231.2,92
40,0.0,0.0,580.4,92
41,0.0,0.0,3340.2,92
42,0.0,0.0,990.3,92
43,0.0,0.0,2626.6,92
44,0.0,0.0,344.9,92
45,0.0,0.0,840.7,92
46,0.0,0.0,725.6,92
47,0.0,0.0,2551.2,92
48,0.0,0.0,559.8,92
49,0.0,0.0,627.0,92
50,0.0,0.0,1821.5,92
51,0.0,0.0,645.1,92
52,0.0,0.0,1508.5,92
53,0.0,0.0,1571.1,92
54,0.0,0.0,981.7,92
55,0.0,0.0,2002.8,92
56,0.0,0.0,443.8,92
57,0.0,0.0,1793.3,92
58,0.0,0.0,2895.2999999999997,92
59,0.0,0.0,1214.6,92
60,0.0,0.0,2392.4,92
61,0.0,0.0,2109.9,92
62,0.0,0.0,431.1,92
63,0.0,0.0,1766.8000000000002,92
64,0.0,0.0,3475.6,92
65,0.0,0.0,2897.8,92
66,0.0,0.0,584.8,92
67,0.0,0.0,1525.1,92
68,0.0,0.0,2503.9,92
69,0.0,0.0,2233.6,92
70,0.0,0.0,1600.4,92
71,0.0,0.0,362.6,92
72,0.0,0.0,756.0,92
73,0.0,0.0,1510.0,92
74,0.0,0.0,1659.3,92
75,0.0,0.0,2123.5,92
76,0.0,0.0,1790.2,92
77,0.0,0.0,538.0,92
78,0.0,0.0,425.1,92
79,0.0,0.0,600.6,92
80,0.0,0.0,939.5,92
81,0.0,0.0,1611.3,92
82,0.0,0.0,2126.4,92
83,0.0,0.0,671.3,92
84,0.0,0.0,311.1,92
85,0.0,0.0,334.5,92
86,0.0,0.0,390.0,92
87,0.0,0.0,1366.2,92
88,0.0,0.0,411.7,92
89,0.0,0.0,2290.9,92
90,0.0,0.0,1548.7,92
91,0.0,0.0,734.0,92
92,-637.212938148553,2440.559736839543,901.6733993454949,92
93,-369.6347956347556,2937.831803428039,1284.0985038966417,92
94,54.77601916397134,3362.8608105748385,1708.818414869405,92
95,-706.8367466932659,2599.5421767492912,946.3527150280127,92
96,-1102.7845442536975,2218.6233597266646,557.9194077364837,92
97,-902.200623593204,2599.160829800986,848.480103103891,92
98,-981.8078637516278,2548.56586774866,783.3790019985161,92
99,-432.364480091979,3098.9521791395873,1333.293849523804,92
100,-429.5281045312447,3135.071651596787,1352.7717735327712,92
101,-662.216909818115,2906.7990562159894,1122.291073198937,92
102,-1379.3413164123708,2215.318298695645,417.9884911416369,92
103,-1044.4096153778103,2639.5531439012475,797.5717642617185,92
104,-1150.0399683952166,2609.9842940642147,729.9721628344992,92
105,-675.3638476732278,3085.7667319629572,1205.2014421448648,92
106,-602.0361799295636,3202.3138426471514,1300.1388313587938,92
107,-935.0283348085716,2872.716782492713,968.8442238420707,92
108,-1402.4098043908639,2442.882398238405,520.2362969237707,92
109,-1340.5689218363104,2592.686382223784,626.0587301937368,92
110,-1299.030216729524,2683.3868097778695,692.1782965241727,92
111,-856.834694870058,3133.1882508390117,1138.176777984477,92
112,-860.3586013104646,3148.99356859959,1144.3174836445628,92
113,-1071.020300354972,2948.4455418658845,938.7126207554563,92
114,-1527.2546877325508,2541.9445455036616,507.34492888555553,92
115,-1554.6020375321752,2578.2030310558234,511.80049676182415,92
116,-1422.7574327401117,2774.251788736993,675.7471779984407,92
117,-1109.4966208059277,3100.2187246546555,995.3610519243639,92
118,-1036.2899604897657,3190.1850821867365,1076.9475608484854,92
119,-1263.9688863947629,2981.685695653252,858.8584046292447,92
120,-1665.1381827060186,2623.1158528589112,478.98883507644643,92
121,-1725.0470342637186,2635.5166904153116,455.2348280757965,92
122,-1618.7597403438303,2801.047200724536,591.143730190353,92
123,-1311.0236719878612,3129.00876759096,908.9925478015493,92
124,-1246.9245470346086,3213.2196353223617,983.1475441438764,92
125,-1459.8743559081245,3020.030939260801,780.0782916763384,92
126,-1802.9065748474693,2726.3682804146783,461.73085278360463,92
127,-1923.337257398754,2674.964940593051,375.8138415971485,92
128,-1797.6513832384687,2860.226099415785,531.2873580886583,92
129,-1533.0553991001839,3153.998873141007,810.4717370204115,92
130,-1465.3481279874936,3241.6441289530962,888.1480004828013,92
131,-1647.545391027895,3085.0231003030276,718.7388546375662,92
132,-1977.342550116915,2804.7751651446442,413.71630751386476,92
133,-2104.0655651727675,2746.6385025781065,321.28646870266965,92
134,-1996.7939677373665,2917.1462236851235,460.1761279738786,92
135,-1761.4163378315143,3185.653980030277,712.1188210993813,92
136,-1680.4689711755964,3290.83068554664,805.1808571855219,92
137,-1856.5303330763602,3143.2802177601743,643.374942341907,92
138,-2153.663732564359,2896.5694633242306,371.4528653799357,92
139,-2295.4328176068075,2825.3399013478975,264.9535418705452,92
140,-2206.195014916807,2977.8409772952355,385.82298118921443,92
141,-1987.7211150294838,3235.377652523604,623.8282687470601,92
142,-1911.502429690543,3339.125641889681,713.811606099569,92
143,-2066.4679276532133,3215.5872022346366,574.5596372907119,92
144,-2344.421320711998,2990.2517432884474,322.9152112882247,92
145,-2494.6804209274646,2909.9386792903365,207.62912918143599,92
146,-2418.436885135308,3051.862677128937,316.7128959968146,92
147,-2224.8358142489687,3288.868365043154,532.0162753970928,92
148,-2145.334748391687,3399.38074236377,627.0229969860418,92
149,-2285.681658413298,3294.0104164353947,504.16437901104854,92
150,-2546.7126650012347,3086.377767992905,269.8325514958351,92
151,-2698.0849592203235,3005.835672819983,153.87535679982966,92
152,-2641.0141740742697,3130.218730633858,244.60227827979412,92
153,-2464.8000551003925,3353.6583776897123,444.4291612946597,92
154,-2386.371446118106,3467.1251565787825,540.3768552303382,92
155,-2513.61021820575,3377.602965615058,431.99637370465405,92
156,-2756.434294916051,3189.7364328951107,216.6510689895298,92
157,-2911.048464037382,3106.4177188321733,97.68462739739567,92
158,-2868.643231776338,3217.580179556116,174.46847388988908,92
159,-2710.273352335506,3427.049579044999,358.3881133547466,92
160,-2634.4134633979284,3541.4741861570556,453.5303613795637,92
161,-2747.6503315893833,3468.9902991766476,360.6699837936319,92
162,-2976.2633246651462,3296.7215283763785,160.22910185561597,92
163,-3130.574998392127,3214.081950689638,41.75347614875534,92
164,-3102.5983188504215,3312.48966581684,104.94567348320948,92
165,-2961.41933675593,3508.000260624751,273.29046193441036,92
166,-2887.4993045586434,3624.1302100360144,368.3154527386857,92
167,-2989.6654650235223,3565.5946530182346,287.96459399735596,92
168,-3203.8653235500874,3409.0709865699496,102.6028315099311,92
169,-3357.3850737708954,3327.8428957589167,-14.77108900598921,92
170,-3342.9248829677576,3414.0620741242396,35.56859557824092,92
171,-3217.005347526175,3597.43284223077,190.2137473522978,92
172,-3146.722084345151,3713.399733812715,283.3388247337821,92
173,-3238.2629425034843,3668.2365180843913,214.9867877904534,92
174,-3439.23337955075,3526.4220326101367,43.59432652969346,92
175,-3591.51524585474,3446.930974586825,-72.29213563395737,92
176,-3588.6991529999927,3522.8411271532655,-32.92901292336364,92
177,-3477.773589401245,3694.0811395487617,108.15377507375845,92
178,-3411.1782244689184,3809.6465945447353,199.2341850379084,92
179,-3493.348952724751,3776.5952010790734,141.6231241771611,92
0,0.0,0.0,544.0,93
1,0.0,0.0,1214.1,93
2,0.0,0.0,1413.0,93
3,0.0,0.0,11562.2,93
4,0.0,0.0,2050.0,93
5,0.0,0.0,3060.2000000000003,93
6,0.0,0.0,1860.0,93
7,0.0,0.0,1363.2,93
8,0.0,0.0,2302.4,93
9,0.0,0.0,1885.9,93
10,0.0,0.0,613.8,93
11,0.0,0.0,670.0,93
12,0.0,0.0,980.9,93
13,0.0,0.0,233.3,93
14,0.0,0.0,1462.5,93
15,0.0,0.0,4028.2,93
16,0.0,0.0,2690.7000000000003,93
17,0.0,0.0,212.3,93
18,0.0,0.0,499.6,93
19,0.0,0.0,1555.0,93
20,0.0,0.0,992.4,93
21,0.0,0.0,1452.9,93
22,0.0,0.0,948.8,93
23,0.0,0.0,832.2,93
24,0.0,0.0,1410.8,93
25,0.0,0.0,483.3,93
26,0.0,0.0,2687.7,93
27,0.0,0.0,5549.7,93
28,0.0,0.0,1703.4,93
29,0.0,0.0,616.5,93
30,0.0,0.0,1197.4,93
31,0.0,0.0,1402.9,93
32,0.0,0.0,3448.2,93
33,0.0,0.0,4701.2,93
34,0.0,0.0,1401.3,93
35,0.0,0.0,810.1,93
36,0.0,0.0,106.1,93
37,0.0,0.0,2296.8,93
38,0.0,0.0,4684.3,93
39,0.0,0.0,1231.2,93
40,0.0,0.0,580.4,93
41,0.0,0.0,3340.2,93
42,0.0,0.0,990.3,93
43,0.0,0.0,2626.6,93
44,0.0,0.0,344.9,93
45,0.0,0.0,840.7,93
46,0.0,0.0,725.6,93
47,0.0,0.0,2551.2,93
48,0.0,0.0,559.8,93
49,0.0,0.0,627.0,93
50,0.0,0.0,1821.5,93
51,0.0,0.0,645.1,93
52,0.0,0.0,1508.5,93
53,0.0,0.0,1571.1,93
54,0.0,0.0,981.7,93
55,0.0,0.0,2002.8,93
56,0.0,0.0,443.8,93
57,0.0,0.0,1793.3,93
58,0.0,0.0,2895.2999999999997,93
59,0.0,0.0,1214.6,93
60,0.0,0.0,2392.4,93
61,0.0,0.0,2109.9,93
62,0.0,0.0,431.1,93
63,0.0,0.0,1766.8000000000002,93
64,0.0,0.0,3475.6,93
65,0.0,0.0,2897.8,93
66,0.0,0.0,584.8,93
67,0.0,0.0,1525.1,93
68,0.0,0.0,2503.9,93
69,0.0,0.0,2233.6,93
70,0.0,0.0,1600.4,93
71,0.0,0.0,362.6,93
72,0.0,0.0,756.0,93
73,0.0,0.0,1510.0,93
74,0.0,0.0,1659.3,93
75,0.0,0.0,2123.5,93
76,0.0,0.0,1790.2,93
77,0.0,0.0,538.0,93
78,0.0,0.0,425.1,93
79,0.0,0.0,600.6,93
