,date,mean,std
323,2015-12-15,1999.6633333333332,625.0658685557335
324,2015-12-23,1230.54,326.0327946694933
325,2016-01-02,1797.955,469.5825423181744
326,2016-01-06,2400.0,141.4213562373095
327,2016-01-09,2433.3333333333335,461.8802153517007
328,2016-01-15,2591.6666666666665,49.159604012508794
329,2016-01-20,2735.0,261.6295090390226
330,2016-02-02,2633.3333333333335,558.457697592217
331,2016-02-09,2600.0,70.71067811865476
332,2016-02-19,1550.0,636.3961030678928
333,2016-03-02,3000.0,0.0
334,2016-03-11,2300.0,707.1067811865476
335,2016-03-29,2500.0,0.0
336,2016-05-25,2625.0,35.35533905932738
337,2016-05-30,2300.0,707.1067811865476
338,2016-06-10,2407.8166666666666,80.11922636504511
339,2016-06-12,2450.0,70.71067811865476
340,2016-07-15,2600.0,0.0
341,2016-07-20,2666.6666666666665,57.73502691896251
342,2016-07-25,2900.0,141.4213562373095
343,2016-07-29,2550.0,0.0
344,2016-08-01,2550.0,70.71067811865476
345,2016-08-02,2028.4,525.521759777842
346,2016-08-17,2650.0,0.0
347,2016-09-02,2900.0,0.0
348,2016-09-11,2412.5,159.0990257669732
349,2016-09-20,2403.866666666667,83.25390881714392
350,2016-09-23,2600.0,0.0
351,2016-09-26,2371.105,23.412305525086357
352,2016-09-27,2602.5,3.5355339059327378
353,2016-10-02,2900.0,0.0
354,2016-10-05,2550.0,70.71067811865476
355,2016-10-10,2183.335,259.2748434576714
356,2016-10-17,2600.0,141.4213562373095
357,2016-10-25,2436.6666666666665,212.21058723196012
358,2016-10-27,2615.0,0.0
359,2016-10-28,2226.6666666666665,663.4254542398364
360,2016-11-02,2600.0,435.88989435406734
361,2016-11-07,2566.6666666666665,115.47005383792512
362,2016-11-10,2332.745,46.30842309990685
363,2016-11-17,2466.855,66.28999999999999
364,2016-11-21,2607.5,10.606601717798213
365,2016-12-10,2550.0,70.71067811865476
366,2016-12-13,2377.275,32.13800320492846
367,2016-12-21,2504.535,219.86071147433296
368,2017-01-06,2312.5,441.9417382415922
369,2017-01-11,2850.0,70.71067811865476
370,2017-01-13,2493.516666666667,134.84194760286317
371,2017-01-20,2384.4125,29.765749192654212
372,2017-01-25,2641.6666666666665,14.433756729740677
373,2017-02-22,2550.0,70.71067811865476
374,2017-03-20,2566.6666666666665,101.03629710818454
375,2017-03-23,2562.5,88.38834764831844
376,2017-04-08,2637.5,17.67766952966369
377,2017-04-13,2635.0,21.213203435596427
378,2017-05-04,2530.0,113.13708498984761
379,2017-05-12,2736.6666666666665,158.21925715074423
380,2017-05-16,2557.5,81.31727983645297
381,2017-05-23,2650.0,0.0
382,2017-05-24,2500.0,0.0
