,date,mean_price,IQR_price,mean_volume,IQR_volume
127,2019-10-31,5795.673076923077,1500.0,50.49487179487179,17.625
128,2019-11-30,5728.120666666667,950.0,758.1314285714286,102.0
129,2019-12-31,6078.306451612903,655.0,21.503225806451614,22.6
130,2020-01-31,6067.401754385965,1650.0,51.150877192982456,28.0
131,2020-02-29,5801.025641025641,1382.5,18.805128205128206,10.5
132,2020-03-31,5865.842325581395,1450.0,40.06976744186046,41.5
133,2020-04-30,5846.064285714286,1205.1550000000007,26.97714285714286,20.4
134,2020-05-31,5458.333333333333,1475.0,25.691666666666666,52.474999999999994
135,2020-06-30,5557.051785714286,1000.0,23.182142857142857,21.85
136,2020-07-31,5471.403684210526,1000.0,17.86842105263158,7.975
137,2020-08-31,5671.643870967741,1175.0,13.880645161290323,5.5
138,2020-09-30,6056.216216216216,345.0,38.24324324324324,23.0
139,2020-10-31,5981.861794871795,390.0,16.058974358974357,3.45
140,2020-11-30,6092.755102040816,320.0,29.848979591836734,8.0
141,2020-12-31,6068.715357142857,212.5,32.57142857142857,9.575
142,2021-01-31,6093.774193548387,207.5,63.55483870967742,31.6
143,2021-02-28,6051.8841304347825,142.5,39.94565217391305,13.475
144,2021-03-31,5988.829787234043,75.0,26.970212765957445,15.0
145,2021-04-30,5916.25,62.5,16.1675,17.925
146,2021-05-31,6048.775510204082,200.0,31.56122448979592,24.0
147,2021-06-30,6091.140350877193,200.0,14.778947368421052,11.6
148,2021-07-31,6064.401621621621,150.0,29.89189189189189,15.600000000000001
149,2021-08-31,6159.843714285715,200.0,21.14,18.0
150,2021-09-30,6091.225263157895,250.0,25.694736842105264,22.35
151,2021-10-31,6156.166666666667,500.0,37.84375,26.875
152,2021-11-30,6367.016031746032,675.0,26.05873015873016,27.0
153,2021-12-31,7012.004782608696,1235.0,26.368115942028986,27.0
154,2022-01-31,7458.689846153847,310.0,31.815384615384616,33.8
155,2022-02-28,7058.720930232558,975.0,15.867441860465116,8.35
156,2022-03-31,7007.189863013698,850.0,14.495890410958905,13.0
157,2022-04-30,7128.208333333333,500.0,24.729166666666668,25.925
158,2022-05-31,7380.210172413793,318.91499999999996,38.66896551724138,51.1
159,2022-06-30,7375.195802469136,1000.0,26.01358024691358,34.6
160,2022-07-31,7422.9927586206895,1000.0,45.5,47.0
161,2022-08-31,7597.773461538461,662.5,57.12692307692308,34.575
162,2022-09-30,7458.8724999999995,577.5,29.030357142857145,28.75
163,2022-10-31,7469.705882352941,487.5,20.71470588235294,17.525
164,2022-11-30,7475.610000000001,450.0,36.9390243902439,22.3
165,2022-12-31,7456.171,550.0,35.555,27.15
166,2023-01-31,7641.201162790699,425.0,33.269767441860466,33.0
167,2023-02-28,7554.170769230768,352.5,60.328205128205134,46.75
168,2023-03-31,7499.83,400.0,30.744897959183675,26.8
169,2023-04-30,7506.705641025642,367.5,23.92051282051282,25.15
170,2023-05-31,7322.467500000001,662.5,31.08055555555556,14.525000000000002
171,2023-06-30,7351.716481481481,547.5,31.314814814814813,26.25
172,2023-07-31,7342.857142857143,525.0,28.14857142857143,31.700000000000003
173,2023-08-31,7237.9710869565215,325.0,50.27173913043478,17.799999999999997
174,2023-09-30,7060.75,275.0,15.376666666666667,9.75
175,2023-10-31,6970.80294117647,100.0,90.12352941176471,32.5
176,2023-11-30,6856.1575,225.0,20.725,10.0
177,2023-12-31,7030.938055555555,450.0,15.788888888888888,6.949999999999999
178,2024-01-31,6899.398717948718,200.0,13.535897435897436,12.0
179,2024-02-29,7010.795454545455,225.0,18.3,8.0
180,2024-03-31,6927.777777777777,262.5,13.916666666666666,16.425
181,2024-04-30,6800.0,150.0,15.833333333333334,8.75
