,lower,upper,value,start
70,-41886.124391624835,13400.458548547485,-14242.832921538673,11
71,-43463.16654372251,13199.869258251487,-15131.64864273551,11
72,-44915.50719187578,13135.217635204519,-15890.144778335633,11
73,-45916.22382086767,13533.335948709075,-16191.443936079297,11
74,-46840.47016145604,14018.982362142335,-16410.743899656853,11
75,-48068.57834075269,14211.738699315694,-16928.419820718496,11
76,-48848.60661184025,14863.46263606205,-16992.5719878891,11
77,-49423.53372671764,15731.093252656694,-16846.220237030473,11
78,-49988.99563746385,16618.914261903825,-16685.040687780012,11
79,-50578.49800453232,17493.34143371992,-16542.578285406198,11
80,-51431.68804416392,18114.65068399087,-16658.518680086527,11
81,-52039.4583360812,18991.874206322413,-16523.792064879395,11
82,-52464.69250657545,20062.05473137216,-16201.318887601641,11
83,-53825.58786767451,20206.922832889897,-16809.332517392308,11
84,-55283.99914833634,20264.55314434989,-17509.723001993225,11
85,-56175.889413906705,20898.913389778267,-17638.48801206422,11
86,-57098.07864658726,21513.11575588202,-17792.48144535262,11
87,-58178.036490181024,21979.624102076268,-18099.206194052378,11
88,-59150.03066497014,22564.10550242822,-18292.96258127096,11
89,-59736.75326979594,23543.80390232992,-18096.47468373301,11
90,-60641.206876657096,24215.653984474346,-18212.776446091375,11
91,-61825.25388242735,24617.73177943136,-18603.761051497993,11
92,-63402.95968355379,24635.911454867128,-19383.52411434333,11
93,-64388.244783032824,25256.213174021257,-19566.015804505783,11
94,-65308.45252135678,25951.235331665535,-19678.608594845624,11
95,-67182.96191455297,25701.541684344917,-20740.71011510403,11
96,-68543.10389743335,25975.74507671016,-21283.67941036159,11
97,-69513.71026164685,26648.958474281986,-21432.37589368243,11
98,-70627.37883328501,27188.52975783261,-21719.4245377262,11
99,-72030.41296475832,27448.10220460742,-22291.15538007545,11
100,-72707.89849353953,28442.537503734493,-22132.680494902517,11
101,-73806.57177468379,29025.047698859824,-22390.762037911983,11
102,-74434.5970669963,30087.41777808769,-22173.589644454307,11
103,-75656.86928116086,30564.702902866717,-22546.083189147073,11
104,-76781.65799888458,31148.58436672226,-22816.53681608116,11
105,-77945.03551000191,31702.94153685115,-23121.04698657538,11
106,-79256.47263027754,32118.256015800085,-23569.108307238726,11
107,-80774.0069705366,32336.443352562845,-24218.781808986878,11
108,-82720.31677435587,32134.779185828167,-25292.768794263855,11
109,-83385.66555417693,33222.95458948455,-25081.35548234619,11
110,-84531.8960525158,33839.08209367671,-25346.40697941955,11
111,-85595.25560014395,34546.870309509985,-25524.192645316987,11
112,-86840.93777494677,35081.082253668596,-25879.92776063909,11
113,-87330.07486696876,36380.542867413,-25474.765999777876,11
114,-88099.20045409135,37408.67642548526,-25345.26201430304,11
115,-88994.07142679328,38319.68449644964,-25337.19346517182,11
116,-90391.65932648732,38736.55458995218,-25827.55236826757,11
117,-91770.2094225059,39181.001065805845,-26294.60417835003,11
118,-93276.65321441385,39506.05261820302,-26885.30029810541,11
119,-95332.40514968504,39290.255544999854,-28021.07480234259,11
120,-96883.60343255434,39587.43292624312,-28648.08525315561,11
121,-97395.09683542665,40932.697800540234,-28231.19951744321,11
122,-98104.38593932096,42088.51191277924,-28007.937013270857,11
123,-99374.83393202974,42691.47490450197,-28341.67951376388,11
124,-100230.92191034171,43717.069000568765,-28256.926454886474,11
125,-101216.05626723269,44621.85161119498,-28297.10232801886,11
126,-102315.8064594671,45420.217553904426,-28447.794452781338,11
127,-103525.0908654972,46117.213185499175,-28703.93883999901,11
128,-104093.09897342458,47463.61420426984,-28314.742384577366,11
129,-106038.74314255556,47440.47387890252,-29299.13463182652,11
130,-107587.01897395465,47822.76266866799,-29882.128152643334,11
131,-108093.98095083887,49254.39257403898,-29419.794188399945,11
132,-109795.93779605698,49499.02177048243,-30148.45801278728,11
133,-111722.31244909749,49527.19462297251,-31097.558913062494,11
134,-112645.91816384644,50566.06557999512,-31039.926291925658,11
135,-113352.35452403451,51830.00315009431,-30761.1756869701,11
136,-115294.39532751996,51866.20200980756,-31714.0966588562,11
137,-116401.08897281779,52745.58260956971,-31827.753181624037,11
138,-117568.13469205286,53572.41493340161,-31997.859879325628,11
139,-118628.0960111286,54514.10503158369,-32056.99548977245,11
140,-120082.03957388527,55069.55618953399,-32506.241692175634,11
141,-121091.68683868257,56077.01722444886,-32507.33480711685,11
142,-122143.94757089975,57049.54898620663,-32547.19929234656,11
143,-123483.22418699315,57742.72000688908,-32870.25209005203,11
144,-124914.12673848051,58351.89151054401,-33281.11761396825,11
145,-126019.319098765,59294.37122027162,-33362.473939246694,11
146,-127249.95892375367,60118.973391673884,-33565.49276603989,11
147,-128533.19880745876,60898.51765147342,-33817.34057799267,11
148,-129941.82176670818,61560.19350717064,-34190.81412976877,11
149,-131139.1425075709,62440.65907512855,-34349.241716221186,11
150,-132435.75286425935,63229.29563631852,-34603.22861397042,11
151,-134014.88102145868,63742.84840877272,-35136.016306342986,11
152,-135199.1601234576,64658.657933364375,-35270.25109504661,11
153,-135838.37014506076,66126.91819793149,-34855.725973564644,11
154,-137352.51390725252,66727.6006167708,-35312.45664524087,11
155,-138745.75807253623,67456.51303057317,-35644.62252098154,11
156,-140047.15889175673,68284.57395499032,-35881.292468383195,11
157,-141284.82855824067,69183.64622199345,-36050.5911681236,11
158,-143092.47327319146,69519.99891008448,-36786.23718155348,11
159,-142941.79351778308,71821.90706791231,-35559.94322493539,11
160,-144766.21534102518,72155.92042221807,-36305.147459403546,11
161,-146281.73210804688,72806.0216254595,-36737.855241293684,11
162,-147609.08242570615,73651.44832620429,-36978.817049750935,11
163,-148945.11130730924,74495.33200050541,-37224.88965340191,11
164,-150438.7012232798,75188.76689741589,-37624.96716293195,11
165,-152033.18907819304,75788.39305822484,-38122.3980099841,11
166,-153677.9315443198,76344.8309792683,-38666.55028252575,11
167,-155202.63278066154,77028.35388933017,-39087.139445665685,11
168,-156553.8641012467,77892.36807786147,-39330.748011692616,11
0,0.0,0.0,2150.0,12
1,0.0,0.0,2073.684210526316,12
2,0.0,0.0,2106.35,12
3,0.0,0.0,2306.540896551724,12
4,0.0,0.0,2140.52575,12
5,0.0,0.0,2260.359605263158,12
6,0.0,0.0,2232.448552631579,12
7,0.0,0.0,1967.510198019802,12
8,0.0,0.0,2146.595681818182,12
9,0.0,0.0,2183.6266101694914,12
10,0.0,0.0,2067.1624074074075,12
11,0.0,0.0,1893.8617647058825,12
12,1436.3688885234621,1654.8614081868657,1545.615148355164,12
13,1064.4429755357642,1553.0071020783462,1308.7250388070552,12
14,838.1603279658696,1655.6844781193001,1246.9224030425848,12
15,544.838757758306,1741.5715744161892,1143.2051660872476,12
16,216.44508190138924,1836.82897567086,1026.6370287861246,12
17,-318.923983110433,1765.3618141224267,723.2189155059968,12
18,-851.7846500203602,1733.4537066579876,440.8345283188137,12
19,-1581.9385455404963,1538.7588371559223,-21.58985419228702,12
20,-2495.1201178714527,1193.4581485377441,-650.8309846668544,12
21,-3012.645091696932,1274.4877196716066,-869.0786860126627,12
22,-3815.0104507799424,1099.8572444205402,-1357.5766031797011,12
23,-4121.511670786307,1448.976435902527,-1336.2676174418903,12
24,-5065.090214988582,1187.76717671002,-1938.6615191392812,12
25,-5914.285800632485,1046.6815075867735,-2433.8021465228558,12
26,-6078.21115765172,1615.7044010603568,-2231.2533782956816,12
27,-6428.3053475627075,2022.58311452819,-2202.861116517259,12
28,-7012.577916618829,2218.569430852279,-2397.004242883275,12
29,-7274.129961166149,2759.887740779315,-2257.121110193417,12
30,-8412.88438671686,2445.99600850322,-2983.44418910682,12
31,-8507.211636167085,3197.952860636913,-2654.629387765086,12
32,-9265.431981349817,3306.909351269578,-2979.2613150401194,12
33,-10274.434697669745,3185.4848214039293,-3544.4749381329075,12
34,-11059.335164027463,3308.1056132191843,-3875.6147754041394,12
35,-11822.511897439988,3471.964478998524,-4175.273709220732,12
36,-13392.051834898873,2848.572255556396,-5271.739789671239,12
37,-13867.216127076023,3338.2894482945667,-5264.463339390728,12
38,-14798.679956489646,3390.0841401066536,-5704.297908191496,12
39,-15415.116702812877,3774.9458448272526,-5820.085428992812,12
40,-16052.226918059854,4156.854796073907,-5947.686060992974,12
41,-16339.934141380003,4905.584604052259,-5717.174768663872,12
42,-16723.05559154862,5576.030211384479,-5573.512690082069,12
43,-17723.24452847952,5646.264331207916,-6038.4900986358025,12
44,-18741.590148898722,5714.936481310297,-6513.326833794214,12
45,-19151.8795644861,6408.010048386066,-6371.934758050016,12
46,-19918.405039715886,6760.954190399994,-6578.725424657947,12
47,-21211.86915102085,6602.837902955074,-7304.515624032887,12
48,-22386.605023891178,6579.109082467285,-7903.7479707119455,12
49,-23458.217928773498,6673.952296257654,-8392.132816257921,12
50,-24546.425739471706,6767.447748132425,-8889.48899566964,12
51,-24952.20179658279,7558.427890272864,-8696.886953154964,12
52,-25544.47272474503,8177.779126919648,-8683.34679891269,12
53,-26096.382498058963,8852.17731051825,-8622.102593770358,12
54,-26833.77979308652,9355.599986593998,-8739.08990324626,12
55,-27520.888636073374,9923.6553769354,-8798.616629568987,12
56,-28698.994553223412,10014.895888949946,-9342.049332136734,12
57,-29690.374140592656,10306.88823171977,-9691.742954436444,12
58,-30989.59675512736,10304.91143467242,-10342.34266022747,12
59,-31671.32873356366,10934.152359887517,-10368.588186838071,12
60,-32559.01666089582,11371.022184327721,-10593.99723828405,12
61,-33340.410873878864,11927.632664747933,-10706.389104565464,12
62,-34682.22727059823,11937.134112664065,-11372.546578967082,12
63,-35703.46619915586,12280.39630491667,-11711.534947119595,12
64,-36711.41945651889,12650.001297516328,-12030.70907950128,12
65,-37148.106113530564,13603.807425635501,-11772.149343947533,12
66,-38041.0386457919,14114.183009017535,-11963.427818387183,12
67,-39268.05588017857,14303.173252119142,-12482.441314029713,12
68,-40095.18342468117,14904.639670468912,-12595.271877106128,12
69,-40960.12612310756,15480.76750095357,-12739.679311076994,12
70,-41491.71896457488,16402.614665425404,-12544.552149574736,12
71,-43129.09574821296,16230.942986593263,-13449.076380809847,12
72,-44559.25057084959,16278.656587867008,-14140.29699149129,12
73,-45624.46541949087,16703.374194832802,-14460.545612329037,12
74,-46545.215114944636,17284.524091546722,-14630.345511698955,12
75,-47727.666354511064,17615.844983298513,-15055.910685606274,12
76,-48515.55221022967,18353.51140896874,-15081.020400630465,12
77,-49004.62248318073,19401.68330212577,-14801.469590527477,12
78,-49597.97091959023,20357.178694788476,-14620.396112400878,12
79,-50225.283727065114,21290.225125228324,-14467.529300918395,12
80,-50883.0192058811,22204.27993461393,-14339.369635633584,12
81,-51417.6395368683,23252.798410699954,-14082.420563084172,12
82,-52119.041987071614,24145.802517149783,-13986.619734960917,12
83,-53634.05104229457,24236.388699168187,-14698.831171563195,12
84,-55214.10084679198,24273.045384979872,-15470.527730906055,12
85,-56148.7878963057,24966.100236775423,-15591.343829765141,12
86,-57088.389871502375,25665.20126389566,-15711.59430380336,12
87,-58184.55807376745,26218.62433614213,-15982.96686881266,12
88,-59189.58884258238,26874.00171784038,-16157.793562370998,12
89,-59728.121513637605,28006.624063367293,-15860.748725135154,12
90,-60558.5131075133,28858.065684184192,-15850.223711664557,12
91,-61774.77537170333,29334.247464482214,-16220.263953610558,12
92,-63439.54566808268,29372.46593323042,-17033.53986742613,12
93,-64518.50893005212,30006.97126829042,-17255.76883088085,12
94,-65533.11441731191,30716.250504550175,-17408.431956380868,12
95,-67342.51522037415,30641.087993878828,-18350.71361324766,12
96,-68769.4877634178,30958.645868214495,-18905.420947601655,12
97,-69774.7761900406,31708.119621153666,-19033.328284443473,12
98,-70955.37761126983,32292.452828606598,-19331.46239133161,12
99,-72339.75445886575,32683.124765416986,-19828.31484672438,12
100,-72996.76425380286,33811.220607996846,-19592.77182290301,12
101,-74018.27632416667,34584.81468867809,-19716.73081774429,12
102,-74663.07754761701,35745.064726573924,-19459.006410521542,12
103,-75936.55201404665,36286.532139268165,-19825.009937389244,12
104,-77179.91121822037,36867.95182549699,-20155.97969636169,12
105,-78387.61954893038,37494.80665224076,-20446.406448344806,12
106,-79750.93180992009,37975.7899109296,-20887.570949495246,12
107,-81333.4614833478,38247.237031949044,-21543.112225699377,12
108,-83358.52482247671,38085.781470720845,-22636.371675877934,12
109,-84053.47233880949,39264.023200102914,-22394.72456935329,12
110,-85238.97536862871,39961.242124112505,-22638.86662225811,12
111,-86280.69959724406,40811.724534638604,-22734.487531302726,12
112,-87410.67675609687,41583.39139596165,-22913.642680067613,12
113,-88012.05464532878,42893.048304444346,-22559.503170442214,12
114,-88764.91358509284,44060.569020087256,-22352.17228250279,12
115,-89715.21357327746,45039.94829225229,-22337.632640512587,12
116,-91182.08670618887,45512.00942298326,-22835.038641602805,12
117,-92645.59426263515,45996.64716745711,-23324.473547589016,12
118,-94192.08389581177,46407.47052714274,-23892.306684334515,12
119,-96391.48146348093,46174.51090515409,-25108.48527916342,12
120,-97938.35945661824,46603.15366360395,-25667.602896507145,12
121,-98447.50049606018,48078.57461340495,-25184.46294132762,12
122,-99230.56336825823,49289.07396539465,-24970.744701431784,12
123,-100408.4279901906,50113.73135271524,-25147.348318737677,12
124,-101302.746140774,51230.8550870898,-25035.9455268421,12
125,-102308.66267516642,52245.260932588135,-25031.700871289144,12
126,-103409.42449228233,53173.663126545005,-25117.880682868657,12
127,-104691.39151303621,53929.66339010227,-25380.86406146697,12
128,-105504.86836362747,55162.91923404651,-25170.97456479048,12
129,-107307.21694135165,55416.031382445246,-25945.5927794532,12
130,-108927.93123691954,55859.468940087776,-26534.231148415878,12
131,-109602.1407803582,57258.06593664428,-26172.037421856956,12
132,-111367.4180510306,57574.21390699601,-26896.602072017293,12
133,-113111.32672997999,57920.313629519005,-27595.506550230493,12
134,-114073.10912715449,59057.08768975604,-27508.010718699225,12
135,-115000.77776877969,60236.488884198916,-27382.144442290388,12
136,-116803.47377185822,60549.34183719302,-28127.0659673326,12
